##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	B009952_1.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	11393701
Total Bases	1.7 Gbp
Sequences flagged as poor quality	0
Sequence length	150
%GC	51
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	36.373666730415344	37.0	37.0	37.0	37.0	37.0
2	36.33659721279328	37.0	37.0	37.0	37.0	37.0
3	36.39779172720085	37.0	37.0	37.0	37.0	37.0
4	36.398112430719394	37.0	37.0	37.0	37.0	37.0
5	36.43089888000396	37.0	37.0	37.0	37.0	37.0
6	36.38394521674739	37.0	37.0	37.0	37.0	37.0
7	36.32795656126135	37.0	37.0	37.0	37.0	37.0
8	36.40912667446688	37.0	37.0	37.0	37.0	37.0
9	36.371661411862576	37.0	37.0	37.0	37.0	37.0
10-14	36.387828871408864	37.0	37.0	37.0	37.0	37.0
15-19	36.36350460662431	37.0	37.0	37.0	37.0	37.0
20-24	36.339793452540135	37.0	37.0	37.0	37.0	37.0
25-29	36.275049889408194	37.0	37.0	37.0	37.0	37.0
30-34	36.25882854043651	37.0	37.0	37.0	37.0	37.0
35-39	36.22509279469419	37.0	37.0	37.0	37.0	37.0
40-44	36.19975505764106	37.0	37.0	37.0	37.0	37.0
45-49	36.18911544194463	37.0	37.0	37.0	37.0	37.0
50-54	36.16644210691504	37.0	37.0	37.0	37.0	37.0
55-59	36.14180052644879	37.0	37.0	37.0	37.0	37.0
60-64	36.11101672757606	37.0	37.0	37.0	37.0	37.0
65-69	36.0985332685139	37.0	37.0	37.0	37.0	37.0
70-74	36.06984285439823	37.0	37.0	37.0	37.0	37.0
75-79	36.03518660003452	37.0	37.0	37.0	37.0	37.0
80-84	36.03301957809846	37.0	37.0	37.0	37.0	37.0
85-89	35.99337576086998	37.0	37.0	37.0	37.0	37.0
90-94	35.987295524079485	37.0	37.0	37.0	37.0	37.0
95-99	35.925520162412546	37.0	37.0	37.0	37.0	37.0
100-104	35.84137552846086	37.0	37.0	37.0	37.0	37.0
105-109	35.83634000927355	37.0	37.0	37.0	37.0	37.0
110-114	35.80396455901379	37.0	37.0	37.0	37.0	37.0
115-119	35.831134729619464	37.0	37.0	37.0	37.0	37.0
120-124	35.742410231758754	37.0	37.0	37.0	37.0	37.0
125-129	35.61268348186424	37.0	37.0	37.0	37.0	37.0
130-134	35.5849084507308	37.0	37.0	37.0	37.0	37.0
135-139	35.54868287310681	37.0	37.0	37.0	37.0	37.0
140-144	35.513928231046265	37.0	37.0	37.0	37.0	37.0
145-149	35.56646027484836	37.0	37.0	37.0	37.0	37.0
150	35.403616875675425	37.0	37.0	37.0	37.0	37.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1109	115-119	0.049431092905614094
1109	120-124	-0.03240821247010928
1109	125-129	0.0638525868468065
1109	130-134	0.02062232692402688
1109	135-139	0.2115687888412907
1109	140-144	-0.11163153732550057
1109	145-149	0.13768626815561902
1109	150	0.059056579388780506
1110	1	0.0681367463165401
1110	2	0.12229176154320243
1110	3	0.16465422999948487
1110	4	-0.12886414037038207
1110	5	-0.0888673609890418
1110	6	0.06639758452139688
1110	7	-0.07939851690775868
1110	8	-0.03578797050683846
1110	9	-0.03926641520748575
1110	10-14	0.01938063577144078
1110	15-19	-0.024022964905128674
1110	20-24	-0.005094485746745647
1110	25-29	0.0384038219073517
1110	30-34	-0.041737570887974584
1110	35-39	-0.040602354285354636
1110	40-44	-0.03260802815506736
1110	45-49	-0.004075017686190563
1110	50-54	-0.016327001664741658
1110	55-59	-3.3714260435147025E-4
1110	60-64	-0.03209837270589588
1110	65-69	-0.020366646176974257
1110	70-74	-0.0473771124529776
1110	75-79	-0.05138804444276701
1110	80-84	0.004749604639854965
1110	85-89	-0.04481042598186491
1110	90-94	-0.038394117615304424
1110	95-99	-0.04281458075848832
1110	100-104	-0.1015290831383382
1110	105-109	-9.056224146775094E-5
1110	110-114	0.007628758549437009
1110	115-119	-0.07852615662473283
1110	120-124	-0.044275098747753816
1110	125-129	0.031575561277563224
1110	130-134	-0.07667866816630209
1110	135-139	0.01481611956806006
1110	140-144	-0.10547681682959364
1110	145-149	0.021788503030620632
1110	150	-0.1417059197560988
1111	1	-0.25506412571924386
1111	2	0.03717830431507707
1111	3	-0.01901309251945804
1111	4	0.18972359975565212
1111	5	-0.004399324986273712
1111	6	-0.02678298608311991
1111	7	0.08746699165156713
1111	8	0.04542688174385745
1111	9	-0.0161290421892204
1111	10-14	0.011141410068290725
1111	15-19	0.015252024957192134
1111	20-24	0.025466926408810764
1111	25-29	0.02604380985948751
1111	30-34	0.10191259255354623
1111	35-39	0.07014619090912788
1111	40-44	0.08461037586818776
1111	45-49	-0.01374720889777592
1111	50-54	0.04440778758240782
1111	55-59	-0.04355272242079167
1111	60-64	-0.012630121562708041
1111	65-69	-0.01768612707576267
1111	70-74	0.04478069368856552
1111	75-79	-0.11642616341150358
1111	80-84	-0.01868870417398938
1111	85-89	0.04159126593446416
1111	90-94	-0.06660228486675379
1111	95-99	-0.01640759508423173
1111	100-104	0.10610696709237999
1111	105-109	-0.006575024540389052
1111	110-114	0.031831663336113536
1111	115-119	-0.028447988942986058
1111	120-124	0.12981912753562597
1111	125-129	0.05785189804922908
1111	130-134	-0.04286798390245394
1111	135-139	0.05278123031321513
1111	140-144	-0.1216222569612242
1111	145-149	0.024861751168351987
1111	150	0.06470761140209902
1112	1	0.03402099985640916
1112	2	-0.0358961231960464
1112	3	0.040384112690311724
1112	4	0.006574633954642195
1112	5	0.0474214033050373
1112	6	-0.1506692637580329
1112	7	-0.009504000134981538
1112	8	-0.16385400575238407
1112	9	0.04787339494382081
1112	10-14	0.02764665623455187
1112	15-19	0.0030489516374743175
1112	20-24	0.008207593297029803
1112	25-29	0.003107064539896953
1112	30-34	0.05748159981747136
1112	35-39	0.022923573048430512
1112	40-44	0.09053704031928334
1112	45-49	0.014694450251766966
1112	50-54	0.018717398432407606
1112	55-59	0.06209541253941353
1112	60-64	-0.12956265728886507
1112	65-69	0.059946847017833704
1112	70-74	-0.04326706778891065
1112	75-79	-0.07414032252147962
1112	80-84	0.01729936336941762
1112	85-89	-0.011087997861459087
1112	90-94	0.03129450096622577
1112	95-99	0.010734787292449255
1112	100-104	-0.040789644659668056
1112	105-109	0.11402666246208781
1112	110-114	-0.04614868134413541
1112	115-119	-0.03265679110792519
1112	120-124	0.08069348857947745
1112	125-129	0.240244403073838
1112	130-134	-0.10027354499694496
1112	135-139	0.03201970536425591
1112	140-144	-0.018500669343133325
1112	145-149	0.14555601757548686
1112	150	-0.2368440827218805
1113	1	-0.011103899418372976
1113	2	0.14294710359239104
1113	3	-0.04702299627199835
1113	4	0.10980679439872887
1113	5	0.02230724805389883
1113	6	0.05644417522486833
1113	7	0.08356610461925129
1113	8	0.012459898804877412
1113	9	0.20731022903819252
1113	10-14	0.06271246337933434
1113	15-19	0.05171042535938142
1113	20-24	-0.029915783907725313
1113	25-29	-0.043419034484188046
1113	30-34	-0.0688546881223644
1113	35-39	-0.03927089377940263
1113	40-44	0.03258198615149155
1113	45-49	7.988463481041208E-4
1113	50-54	0.057606287321291916
1113	55-59	-0.10431160688936814
1113	60-64	-0.10271602822628267
1113	65-69	0.008290476707145444
1113	70-74	-0.009544263598733949
1113	75-79	-0.015728647349128266
1113	80-84	-0.041922590252220004
1113	85-89	-0.04774750184569854
1113	90-94	-0.008458386490133307
1113	95-99	-0.09619510795332786
1113	100-104	-0.10782787547709916
1113	105-109	-0.0291822192641078
1113	110-114	-0.020765925502068683
1113	115-119	-0.002667535131557486
1113	120-124	-0.051762416156847735
1113	125-129	0.06192942411422564
1113	130-134	-0.05147777097958084
1113	135-139	0.106932410172206
1113	140-144	-0.08840397313040427
1113	145-149	0.03647284092582481
1113	150	-0.06173888082376777
1114	1	0.1157733118022577
1114	2	0.03300674859556807
1114	3	-0.11066566432476321
1114	4	-0.050193832481092215
1114	5	-0.12502910039724924
1114	6	0.009511772459802614
1114	7	-0.013746539938580327
1114	8	0.01242855481371663
1114	9	-0.09005152110579928
1114	10-14	0.02556669945442991
1114	15-19	0.005922861871475504
1114	20-24	-0.10190352840717765
1114	25-29	-0.04971917670755488
1114	30-34	-0.07377177673574664
1114	35-39	0.06144805901785588
1114	40-44	-0.07064239633923108
1114	45-49	-0.05048070679106331
1114	50-54	-0.10401064470273269
1114	55-59	-0.10294944927349547
1114	60-64	-0.16279906368286845
1114	65-69	-0.0077934311571894455
1114	70-74	-0.02366081361787309
1114	75-79	-0.027782762749865242
1114	80-84	-0.10597952138816424
1114	85-89	-0.0436814025923411
1114	90-94	-0.18020961445628814
1114	95-99	-0.04611524607584272
1114	100-104	-0.04694582944583914
1114	105-109	-0.07323724364059814
1114	110-114	-0.09897545224698945
1114	115-119	-0.132810920831119
1114	120-124	-0.0958237093315617
1114	125-129	0.023289074210801175
1114	130-134	-0.026731951157891842
1114	135-139	0.08405834902269049
1114	140-144	-0.09444213182763406
1114	145-149	-0.061218804725129417
1114	150	-0.3758918682326282
1115	1	0.044259578046300874
1115	2	0.004977697596643793
1115	3	0.08031617747024455
1115	4	-0.042332285134833114
1115	5	0.013663072386464137
1115	6	0.10499737071184967
1115	7	-0.1556935104218553
1115	8	-0.023065506444609696
1115	9	-0.014097370373796991
1115	10-14	0.026743536365920306
1115	15-19	0.06527568140983675
1115	20-24	-0.11815835538128283
1115	25-29	-0.032301351700176895
1115	30-34	0.03670984283881751
1115	35-39	0.03333118436881932
1115	40-44	-0.055163078808831756
1115	45-49	-0.05557181717474435
1115	50-54	0.00616226143507248
1115	55-59	0.0017006799337266898
1115	60-64	-0.018324368870054286
1115	65-69	9.607238329323309E-4
1115	70-74	-0.03232820948696258
1115	75-79	-0.024750451630595194
1115	80-84	-0.0625728153871492
1115	85-89	0.0834047417631254
1115	90-94	0.011029843379048998
1115	95-99	-0.06774488043671312
1115	100-104	-0.03455151722477723
1115	105-109	0.07436344085160584
1115	110-114	-0.18428255558348638
1115	115-119	-0.06550234312182823
1115	120-124	-0.038080457780672816
1115	125-129	0.11078112350914182
1115	130-134	-0.028262211728005582
1115	135-139	0.12780836565595166
1115	140-144	-0.10113855208243194
1115	145-149	0.018048692806495126
1115	150	-0.011104361546053099
1116	1	0.15345629397405247
1116	2	0.13791825588892692
1116	3	-0.10635837096982215
1116	4	0.0029458757847109496
1116	5	0.07102924644229347
1116	6	0.11807060552301607
1116	7	0.15016658810031203
1116	8	0.06301396810382442
1116	9	-0.050461245579057845
1116	10-14	0.12137998956788465
1116	15-19	0.077689474513285
1116	20-24	0.05121517499638628
1116	25-29	0.031228894605249025
1116	30-34	0.041614933150796674
1116	35-39	0.061325141675872885
1116	40-44	0.02531455665914706
1116	45-49	-0.011599928833206263
1116	50-54	0.0715168755565827
1116	55-59	0.05011946482699159
1116	60-64	0.04778479369152677
1116	65-69	0.07807652022044209
1116	70-74	0.05262469691697902
1116	75-79	0.03582255329551742
1116	80-84	0.01780498428444588
1116	85-89	0.016485858347685678
1116	90-94	-0.02191334217103247
1116	95-99	0.05784066964538681
1116	100-104	0.018097152725957244
1116	105-109	0.010460649390196863
1116	110-114	0.040787789244099315
1116	115-119	0.0054436010489382625
1116	120-124	0.056231266357251286
1116	125-129	0.09867682137448952
1116	130-134	0.1501191347416153
1116	135-139	0.18574833281522984
1116	140-144	-0.09815713993135944
1116	145-149	0.0023429456800556636
1116	150	-0.03054081474802217
1117	1	0.013135772801412315
1117	2	0.00710913536774882
1117	3	-0.048995504520313204
1117	4	0.005254670572981013
1117	5	-0.15284046039809596
1117	6	0.035866045262430646
1117	7	0.05784606692767369
1117	8	-0.07833847489291657
1117	9	-0.003983069683286544
1117	10-14	-0.06882457069269776
1117	15-19	-0.028434303988341014
1117	20-24	-0.0600259976420503
1117	25-29	-0.13721462331005796
1117	30-34	-0.17254011570913264
1117	35-39	-0.10458808307981826
1117	40-44	-0.029624335848993155
1117	45-49	-0.056323837627992646
1117	50-54	-0.13823582802648104
1117	55-59	-0.07896822246942747
1117	60-64	-0.07119579262769093
1117	65-69	-0.035359831571085465
1117	70-74	-0.11629829982569362
1117	75-79	-0.16065327732336954
1117	80-84	-0.09101534144845402
1117	85-89	-0.23969394621256157
1117	90-94	-0.037499009923472215
1117	95-99	-0.047360633286203324
1117	100-104	-0.14437164206231756
1117	105-109	-0.14476280337853353
1117	110-114	-0.14503735733570977
1117	115-119	-0.2144125553028502
1117	120-124	-0.05683817989681472
1117	125-129	0.010106658508043154
1117	130-134	-0.06699982291310391
1117	135-139	0.06792058037223114
1117	140-144	-0.16537746566426392
1117	145-149	0.02889147988200591
1117	150	-0.16569912093694938
1118	1	-0.07895828092473067
1118	2	0.07400570528163541
1118	3	-0.017781852751198812
1118	4	0.08960498509645021
1118	5	0.009944226199380068
1118	6	0.08449651645418754
1118	7	-0.026150820806570607
1118	8	-0.16848076873827722
1118	9	0.17125859247762776
1118	10-14	-0.05233984848879203
1118	15-19	-0.013646557875382825
1118	20-24	0.04964497256723632
1118	25-29	-0.06463895964576238
1118	30-34	0.06324408294837269
1118	35-39	0.05943623479328153
1118	40-44	-0.009045929170802935
1118	45-49	-0.05043005029069292
1118	50-54	0.04541290794524855
1118	55-59	0.024790234057753935
1118	60-64	0.03432795158626334
1118	65-69	0.028245912932995054
1118	70-74	0.07169125562143108
1118	75-79	0.06759712819430064
1118	80-84	0.09731656323181426
1118	85-89	0.029395979805187267
1118	90-94	0.04164617199901244
1118	95-99	0.05131111498951668
1118	100-104	0.04083269928466393
1118	105-109	-0.0343393506097982
1118	110-114	0.013165441065964956
1118	115-119	0.10046935003679636
1118	120-124	0.1592000112965266
1118	125-129	0.1192928537631559
1118	130-134	0.011682211664691522
1118	135-139	0.13310250285571357
1118	140-144	-0.04263260551840631
1118	145-149	-0.045760698044645665
1118	150	-0.21234486333101898
1119	1	0.12748557796439997
1119	2	0.07782042805304457
1119	3	0.04251499990709107
1119	4	0.14277789509283423
1119	5	0.052145899700541065
