##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	B009951_1.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	17258505
Total Bases	2.5 Gbp
Sequences flagged as poor quality	0
Sequence length	150
%GC	51
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	36.389818932752284	37.0	37.0	37.0	37.0	37.0
2	36.35516164349114	37.0	37.0	37.0	37.0	37.0
3	36.413339046458546	37.0	37.0	37.0	37.0	37.0
4	36.4089780082342	37.0	37.0	37.0	37.0	37.0
5	36.4440936801884	37.0	37.0	37.0	37.0	37.0
6	36.398666338712424	37.0	37.0	37.0	37.0	37.0
7	36.34212256507733	37.0	37.0	37.0	37.0	37.0
8	36.42118057155008	37.0	37.0	37.0	37.0	37.0
9	36.390317875157784	37.0	37.0	37.0	37.0	37.0
10-14	36.39963208864267	37.0	37.0	37.0	37.0	37.0
15-19	36.37744961107582	37.0	37.0	37.0	37.0	37.0
20-24	36.352022414455945	37.0	37.0	37.0	37.0	37.0
25-29	36.289452452573386	37.0	37.0	37.0	37.0	37.0
30-34	36.27298412000344	37.0	37.0	37.0	37.0	37.0
35-39	36.2401533504785	37.0	37.0	37.0	37.0	37.0
40-44	36.215182740335855	37.0	37.0	37.0	37.0	37.0
45-49	36.205098912101604	37.0	37.0	37.0	37.0	37.0
50-54	36.18258350882652	37.0	37.0	37.0	37.0	37.0
55-59	36.157134618554736	37.0	37.0	37.0	37.0	37.0
60-64	36.1259936477696	37.0	37.0	37.0	37.0	37.0
65-69	36.11510246107643	37.0	37.0	37.0	37.0	37.0
70-74	36.08527767613707	37.0	37.0	37.0	37.0	37.0
75-79	36.05172259126732	37.0	37.0	37.0	37.0	37.0
80-84	36.05016615286202	37.0	37.0	37.0	37.0	37.0
85-89	36.010508140768856	37.0	37.0	37.0	37.0	37.0
90-94	36.003641103328476	37.0	37.0	37.0	37.0	37.0
95-99	35.94122428333161	37.0	37.0	37.0	37.0	37.0
100-104	35.858938384292266	37.0	37.0	37.0	37.0	37.0
105-109	35.853913441517676	37.0	37.0	37.0	37.0	37.0
110-114	35.822973252897626	37.0	37.0	37.0	37.0	37.0
115-119	35.84836377194897	37.0	37.0	37.0	37.0	37.0
120-124	35.7635880512246	37.0	37.0	37.0	37.0	37.0
125-129	35.635018374998296	37.0	37.0	37.0	37.0	37.0
130-134	35.608655755524595	37.0	37.0	37.0	37.0	37.0
135-139	35.5737307953383	37.0	37.0	37.0	37.0	37.0
140-144	35.53785809373407	37.0	37.0	37.0	37.0	37.0
145-149	35.58959688570939	37.0	37.0	37.0	37.0	37.0
150	35.43134750084089	37.0	37.0	37.0	37.0	37.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1103	20-24	-0.1390073891355783
1103	25-29	-0.07965388422754671
1103	30-34	-0.07828294884141229
1103	35-39	-0.14531936027245962
1103	40-44	-0.11579490688258431
1103	45-49	-0.5554256234337416
1103	50-54	-0.12558122900654922
1103	55-59	-0.17950862542096502
1103	60-64	-0.2677513161437872
1103	65-69	-0.09121307764360154
1103	70-74	-0.03296176853545063
1103	75-79	-0.22937668898679675
1103	80-84	-0.21206611341915504
1103	85-89	-0.08752197557811314
1103	90-94	-0.2170083788618129
1103	95-99	-0.13808942749746222
1103	100-104	-0.1887103180661498
1103	105-109	-0.07325462500619295
1103	110-114	-0.17694332812649094
1103	115-119	-0.19048368237533708
1103	120-124	-0.3127619981590968
1103	125-129	-0.024874445498767273
1103	130-134	-0.35526668458715704
1103	135-139	-0.13630173944690682
1103	140-144	-0.4354184441681781
1103	145-149	-0.1402199646437836
1103	150	-0.3624950191839176
1104	1	-0.12072998995391515
1104	2	0.06281856746561232
1104	3	0.003274964202063302
1104	4	-0.044411966767377464
1104	5	-0.058010506603650924
1104	6	-0.2513341433450762
1104	7	-0.03906512293178821
1104	8	-0.1249442632819111
1104	9	-0.12661902686688364
1104	10-14	-0.11843626282725239
1104	15-19	-0.1458415865831597
1104	20-24	-0.221629377754212
1104	25-29	-0.09911096229535588
1104	30-34	-0.12156365906068345
1104	35-39	-0.10063589922692273
1104	40-44	-0.09684264153404598
1104	45-49	-0.1569122565864305
1104	50-54	0.013565998495650433
1104	55-59	-0.13621646608192606
1104	60-64	-0.35120710443320746
1104	65-69	-0.25286495196965575
1104	70-74	-0.27818053434370427
1104	75-79	-0.19124048885618095
1104	80-84	-0.27742177798798195
1104	85-89	-0.10636512380566643
1104	90-94	-0.21339034018949832
1104	95-99	-0.1417462529836797
1104	100-104	-0.1798927434336548
1104	105-109	-0.2698048182977075
1104	110-114	-0.1805570441719695
1104	115-119	-0.39242699521319224
1104	120-124	-0.4066652250584539
1104	125-129	-0.19499586458211837
1104	130-134	-0.36042065772377896
1104	135-139	-0.5148495938468116
1104	140-144	-0.48987711693481373
1104	145-149	-0.43128906709120685
1104	150	-0.5128651879182442
1105	1	-0.003971548677661474
1105	2	0.04148525145195947
1105	3	-0.028748332338764726
1105	4	-0.009946595691317839
1105	5	-0.02268722104506793
1105	6	0.08721674285165193
1105	7	0.09338140354783064
1105	8	-0.007564084944341687
1105	9	-0.011974963953946371
1105	10-14	0.04303635062942135
1105	15-19	0.02751145969226343
1105	20-24	-0.029211381507067813
1105	25-29	-0.04069424849160441
1105	30-34	-0.0073390472477967705
1105	35-39	-0.09205285747429315
1105	40-44	-0.09875473393610434
1105	45-49	-0.06853171335473718
1105	50-54	-0.11654815786089756
1105	55-59	-0.17328734646869748
1105	60-64	-0.2543813289741692
1105	65-69	-0.19909809923453992
1105	70-74	-0.17487216102750835
1105	75-79	-0.1387097887436468
1105	80-84	-0.07565552514352447
1105	85-89	-0.18289770861403554
1105	90-94	-0.11223803055145254
1105	95-99	-0.12100834024887064
1105	100-104	-0.06599795338948411
1105	105-109	-0.3767609518843713
1105	110-114	-0.1332918015764264
1105	115-119	-0.07220158748239669
1105	120-124	-0.12633880424461097
1105	125-129	-0.19681950853993158
1105	130-134	-0.11400541766715122
1105	135-139	-0.21189938358985927
1105	140-144	-0.0818417706219563
1105	145-149	-0.3717182723187662
1105	150	-0.3282866288130677
1106	1	-0.13646070417196654
1106	2	0.08894754049283193
1106	3	-0.0666252868952455
1106	4	0.007585174910211379
1106	5	-0.07159630948933682
1106	6	-0.1536880490368091
1106	7	-0.07649522911308537
1106	8	-0.006232660294010373
1106	9	-0.2240487587997535
1106	10-14	-0.028764934818390486
1106	15-19	-0.06723982551037722
1106	20-24	-0.05989183584131297
1106	25-29	-0.02790657236123195
1106	30-34	-0.04151870246764844
1106	35-39	-0.09177030470404901
1106	40-44	-0.12039269199911473
1106	45-49	-0.13805446280432676
1106	50-54	-0.06694209053338085
1106	55-59	-0.144258597099288
1106	60-64	-0.15438014638294817
1106	65-69	-0.11106935476856705
1106	70-74	-0.09148448137819543
1106	75-79	-0.21332079555276806
1106	80-84	-0.25670701026176346
1106	85-89	-0.12779622642342048
1106	90-94	-0.06608697557913246
1106	95-99	-0.16887236417989726
1106	100-104	-0.1696089812544983
1106	105-109	-0.08909627245168394
1106	110-114	-0.09929040035004988
1106	115-119	-0.16262816544125513
1106	120-124	-0.14530918264207315
1106	125-129	-0.07424987050225695
1106	130-134	-0.2143229578312642
1106	135-139	-0.11039486796624942
1106	140-144	-0.1268146186160095
1106	145-149	-0.17522618399823386
1106	150	-0.0898393191648239
1107	1	0.03386630947213831
1107	2	0.057768867447215655
1107	3	0.0669444324159727
1107	4	-0.07829072474159204
1107	5	-0.04938259278550561
1107	6	-0.02890121580830396
1107	7	0.13939257667405514
1107	8	0.0032338480822247107
1107	9	0.03982944650278597
1107	10-14	0.004806187235381287
1107	15-19	-0.017513689525074483
1107	20-24	-0.023273269885073944
1107	25-29	0.06156607372939504
1107	30-34	0.02903237783020529
1107	35-39	0.03131205317450991
1107	40-44	0.030639282801907086
1107	45-49	-0.030784849672137682
1107	50-54	-0.01163292464133292
1107	55-59	-0.1744425252765751
1107	60-64	-0.16258132371336842
1107	65-69	0.01791746145526929
1107	70-74	-0.16455683398073262
1107	75-79	0.01793007579369288
1107	80-84	-0.04718628159139371
1107	85-89	-0.11283497503963957
1107	90-94	-0.1289945402834931
1107	95-99	-0.021316328192966694
1107	100-104	-0.08329210514501284
1107	105-109	-0.048894243169861795
1107	110-114	-0.035183347618094274
1107	115-119	-0.028966265904536215
1107	120-124	0.05034065502626106
1107	125-129	-0.04476960379795969
1107	130-134	0.03611903489908741
1107	135-139	-0.11711841345819352
1107	140-144	0.011391021725948747
1107	145-149	-0.11477267446515782
1107	150	-0.31085257450948944
1108	1	-0.08292657714253693
1108	2	-0.054739070051233796
1108	3	0.008262701402841799
1108	4	-0.14446649432503733
1108	5	-0.06120780430286743
1108	6	-0.30409132575746156
1108	7	-0.1630563041025539
1108	8	-0.1431720468429205
1108	9	-0.12922265873269367
1108	10-14	-0.041883348671575504
1108	15-19	-0.09223202750101933
1108	20-24	-0.11557729095390101
1108	25-29	-0.10026737140782416
1108	30-34	-0.06260544227705367
1108	35-39	-0.08544466329255584
1108	40-44	-0.14973413641529731
1108	45-49	-0.15544520563030062
1108	50-54	0.047278192132203856
1108	55-59	-0.14318088626043135
1108	60-64	-0.18128105890859558
1108	65-69	-0.06798513684404384
1108	70-74	-0.10761762582961154
1108	75-79	-0.15214611841342673
1108	80-84	-0.08254595210792814
1108	85-89	-0.096289328140017
1108	90-94	-0.11120876578297612
1108	95-99	-0.11627244155459948
1108	100-104	-0.0532644112923748
1108	105-109	-0.146597323237053
1108	110-114	-0.03333924788787357
1108	115-119	-0.14241578283661482
1108	120-124	-0.0403833199458461
1108	125-129	0.016968331348856225
1108	130-134	-0.04760526537322107
1108	135-139	-0.04273017141402846
1108	140-144	-0.1674148318288644
1108	145-149	-0.01638935294779742
1108	150	-0.3704137139038082
1109	1	0.026919190955659644
1109	2	0.06645804939831379
1109	3	-0.0697512348635243
1109	4	-0.04010893288010209
1109	5	-0.03876749992081585
1109	6	-0.06821272871381723
1109	7	-0.08266912080274835
1109	8	0.11905833888260986
1109	9	-0.08325513781372251
1109	10-14	-0.021653720985632674
1109	15-19	-0.046535418270430284
1109	20-24	-0.029445333753983505
1109	25-29	-0.032399270297005955
1109	30-34	-0.060857053111185166
1109	35-39	-4.608445223297508E-4
1109	40-44	-0.10581017361754874
1109	45-49	-0.07230855441598294
1109	50-54	-0.02184662200232168
1109	55-59	-0.1085587689975327
1109	60-64	-0.07177792470643851
1109	65-69	-0.032206367783714995
1109	70-74	-0.04626120144406087
1109	75-79	-0.0816649965148315
1109	80-84	-0.02348009012943919
1109	85-89	-0.09290625574723776
1109	90-94	-0.002251420087773681
1109	95-99	-0.056544052971844394
1109	100-104	-0.05325414860249822
1109	105-109	-0.14960965595813036
1109	110-114	-0.13390591163899757
1109	115-119	-0.15915761204446
1109	120-124	-0.10303307649851945
1109	125-129	0.0503761858052485
1109	130-134	-0.0965554971584055
1109	135-139	0.018090260668529368
1109	140-144	-0.21235130227989174
1109	145-149	-0.06173959639512816
1109	150	-0.06974022488080323
1110	1	0.11367320018158011
1110	2	-0.10479525848420934
1110	3	-0.03201462184600956
1110	4	-0.07329505640330325
1110	5	-0.1482487950200877
1110	6	0.016717787677372087
1110	7	0.05434011957728302
1110	8	-0.07962111103279312
1110	9	-0.12756384459433434
1110	10-14	-0.024303381882489816
1110	15-19	-0.035875808419810085
1110	20-24	-0.026834890244664678
1110	25-29	-0.05716140642992684
1110	30-34	-0.11211290607489843
1110	35-39	0.010689503257232502
1110	40-44	0.006834888780318238
1110	45-49	-0.0806247229119279
1110	50-54	0.018146783923668863
1110	55-59	-0.06334725250511752
1110	60-64	0.005461587679143065
1110	65-69	0.005147441884702175
1110	70-74	-0.1000521866507782
1110	75-79	-0.12189613616169481
1110	80-84	-0.04526367146358723
1110	85-89	-0.13006143339679
1110	90-94	-0.0158591594483255
1110	95-99	0.021573628112129484
1110	100-104	-0.00514841204732619
1110	105-109	0.007173708465693096
1110	110-114	0.0052809927613850505
1110	115-119	-0.09683181272990282
1110	120-124	-0.0836510106445374
1110	125-129	0.02672382075962787
1110	130-134	-0.00780203743865826
1110	135-139	0.09106236600019457
1110	140-144	-0.05232828086361252
1110	145-149	-0.02753578744975016
1110	150	-0.22216455932760937
1111	1	0.09512610754967454
1111	2	0.0932060877592562
1111	3	0.15637489126260817
1111	4	0.0041398320138270606
1111	5	0.06660303190133021
1111	6	0.022487649083338113
1111	7	0.06647357027542711
1111	8	0.12258638305581826
1111	9	0.0645623571005487
1111	10-14	0.028365459485151234
1111	15-19	0.10975287001785716
1111	20-24	0.0477473427935351
1111	25-29	0.06170360677361231
1111	30-34	0.1313452136717217
1111	35-39	0.040399370531446266
1111	40-44	0.08285242446439867
1111	45-49	0.07406866150961378
1111	50-54	0.041590750854410885
1111	55-59	0.04215439578015179
1111	60-64	-0.06174944461344012
1111	65-69	0.1103556781331676
1111	70-74	0.02514362273495152
1111	75-79	-0.020847792213757543
1111	80-84	-0.036098515005932086
1111	85-89	0.04624399127398249
1111	90-94	0.04548121577388997
1111	95-99	0.014401602360905486
1111	100-104	-0.0016668193377498142
1111	105-109	0.1051011839140088
1111	110-114	-0.035020703850562995
1111	115-119	-0.02824450538942358
1111	120-124	0.09426887060988065
1111	125-129	0.22131951623244817
1111	130-134	0.02155435462886146
1111	135-139	0.2525511731939645
1111	140-144	0.05430490231179874
1111	145-149	0.03820576832442413
1111	150	-0.036203462311782175
1112	1	0.06824613174176619
1112	2	0.05965700281360142
1112	3	-0.0549645715100624
1112	4	-4.281704519044638E-4
1112	5	-0.02935642307869557
1112	6	-0.03828859148843122
1112	7	0.04997525965126215
1112	8	0.04633999587763071
1112	9	0.0926810146719177
1112	10-14	0.05350930358571304
1112	15-19	0.05283201189634923
1112	20-24	0.02102636022230797
1112	25-29	-0.0053268717762549045
1112	30-34	0.061809457639689924
1112	35-39	0.043692752016347924
1112	40-44	0.023075038257381664
1112	45-49	0.0048865985520123445
1112	50-54	0.07980867742907805
1112	55-59	-0.013238405908651885
1112	60-64	0.0960180205086516
1112	65-69	0.06183552483902588
1112	70-74	0.03218049823289704
1112	75-79	-0.02749084832662163
1112	80-84	0.030076982356774806
1112	85-89	0.027006158559984783
1112	90-94	0.06081062952267757
1112	95-99	0.1594019222083105
1112	100-104	0.09839796430001968
1112	105-109	0.0818147809179095
1112	110-114	0.04039768563052348
1112	115-119	-0.02292712953383358
1112	120-124	0.04399874493893208
1112	125-129	0.13187134023496583
1112	130-134	0.11572766539842405
1112	135-139	0.16118937925710242
1112	140-144	-0.09514094752275071
1112	145-149	0.02443139449841425
1112	150	0.06458219921987762
1113	1	-0.03618109941736236
1113	2	-0.05923326174754351
1113	3	-0.08907965419194142
1113	4	0.0017315853240518209
1113	5	0.12378778263446577
1113	6	0.07423385009639816
1113	7	0.06393202579840107
1113	8	-0.020868695589875585
1113	9	-0.13961430690016385
1113	10-14	-0.03522113964396567
1113	15-19	-0.007657598301705093
1113	20-24	-0.07337058131558649
1113	25-29	-0.06612363929409071
1113	30-34	-0.03090485297716583
1113	35-39	-0.07043329631295592
1113	40-44	-0.06459447858367895
1113	45-49	-0.07336402310781409
1113	50-54	-0.09555312189063869
1113	55-59	-0.13728753081719702
1113	60-64	-0.15810597176174923
1113	65-69	-0.0917539815131505
1113	70-74	-0.12298043307238515
1113	75-79	-0.1441002582228137
1113	80-84	-0.15596166261101985
1113	85-89	-0.08688317481506402
1113	90-94	-0.06249354651171757
1113	95-99	-0.01789734014331401
1113	100-104	-0.25569685577247725
1113	105-109	-0.12700225516890384
1113	110-114	-0.17751070651652157
1113	115-119	-0.12954015988156442
1113	120-124	-0.12553207136114963
1113	125-129	-0.0413268891705556
1113	130-134	-0.08536824378933261
1113	135-139	-0.05625714458795272
1113	140-144	-0.1331953198511897
1113	145-149	-0.07179156571982759
1113	150	-0.13989136775921907
1114	1	-0.12518127907959098
1114	2	0.05572361931605485
1114	3	0.08209952894376471
1114	4	0.05863959825973808
1114	5	-0.011587711436682469
1114	6	-0.013159849747893304
1114	7	0.10134968060736327
1114	8	0.08723107683795917
1114	9	0.053190220588163584
1114	10-14	-0.04960789254850795
1114	15-19	0.05939055117728742
1114	20-24	-0.007259669829181803
1114	25-29	-0.03882935255317932
1114	30-34	-0.01884412714174033
1114	35-39	0.044104372868972064
1114	40-44	0.019346113103956952
1114	45-49	-0.0541898705146906
1114	50-54	-0.08945179239010059
1114	55-59	-0.11112751165322976
1114	60-64	-0.03387193175696268
1114	65-69	-0.05197017506925761
1114	70-74	0.013731748027140611
1114	75-79	-0.03944760521047641
1114	80-84	0.009927665452224232
1114	85-89	0.018822298894363598
1114	90-94	-0.056155062860987925
1114	95-99	0.0026087084852548514
1114	100-104	-0.0921413401418647
1114	105-109	0.030954386345051432
1114	110-114	-0.011909436903401627
1114	115-119	-0.024102382902277952
1114	120-124	-0.06747960998853131
1114	125-129	0.03670521048209707
1114	130-134	-0.05421002124771235
1114	135-139	0.10629825126783032
1114	140-144	-0.0027755090954002526
1114	145-149	0.06070693709488495
1114	150	-0.2329893435647037
1115	1	-0.030260090751923485
1115	2	-0.0441211011808349
1115	3	-0.014065360309722053
1115	4	-0.09016211274460062
1115	5	0.10300856185524765
1115	6	-0.0987510837804706
1115	7	0.1478983739156945
1115	8	-0.0500623721248914
1115	9	0.032901342116346655
1115	10-14	0.007412498873037521
1115	15-19	0.026536338122085112
1115	20-24	0.018958541819699803
1115	25-29	0.04485985405645465
1115	30-34	-0.01204405682648968
1115	35-39	0.029835651434545696
1115	40-44	-0.0070197605629900295
1115	45-49	0.05121209831221307
1115	50-54	-0.05732006849463289
1115	55-59	-0.009602842720852323
1115	60-64	-0.05305744681614755
1115	65-69	0.04767649081612291
1115	70-74	-0.05294234080444227
1115	75-79	-0.10303426875201893
1115	80-84	-0.035520594245411985
1115	85-89	-0.02799535023255828
1115	90-94	-0.08667656760726317
1115	95-99	0.004145682585814825
1115	100-104	-0.1175257301571051
1115	105-109	-0.026007994997968353
1115	110-114	-0.05295537619790025
1115	115-119	-0.05255427555433556
1115	120-124	0.05647679455852739
1115	125-129	0.072682006450691
1115	130-134	-0.05696403507638337
1115	135-139	0.08205179632818016
1115	140-144	-0.1464805366355364
1115	145-149	-0.10758909009368267
1115	150	-0.20117462423973365
1116	1	0.101917712453087
1116	2	-0.15490572137464653
1116	3	-0.004383679123975526
1116	4	0.012480812226058902
1116	5	-0.08317462038920809
1116	6	-0.0171984759490158
1116	7	0.011263104639326116
1116	8	0.02166405181655051
1116	9	0.04624749392085903
1116	10-14	-0.013184621689404707
1116	15-19	-0.05459432181292101
1116	20-24	-0.03235147841066777
1116	25-29	-0.031714901026205666
1116	30-34	0.0079768223397636
1116	35-39	0.05231814891312325
1116	40-44	-0.05286014700450181
1116	45-49	-0.014899127483580799
1116	50-54	0.006344991931094057
1116	55-59	-0.07188386214319564
1116	60-64	-0.14486137139162736
1116	65-69	0.06660988391655565
1116	70-74	-0.016036114212418795
1116	75-79	0.025608526461105896
1116	80-84	-0.08332987426806682
1116	85-89	0.024269449498490303
1116	90-94	-0.044243731874395564
1116	95-99	0.01383361572529651
1116	100-104	-0.07092118982315299
1116	105-109	-0.05886389926050839
1116	110-114	0.020318229351012462
1116	115-119	-0.08258016807971558
1116	120-124	0.011934337304779774
1116	125-129	0.12622951835004415
1116	130-134	0.0724020993878085
1116	135-139	0.14423136895405975
1116	140-144	-0.055522631158012814
1116	145-149	-0.03960416555948143
1116	150	-0.03255884218519611
1117	1	-0.006420030618855321
1117	2	-0.09587958235108118
1117	3	0.06465375836500442
1117	4	0.04332037878450734
1117	5	-0.131569713899502
1117	6	0.06502050451941699
1117	7	0.12410235655696766
1117	8	-0.010782089781343984
1117	9	-0.029723959576656966
1117	10-14	0.040475938085201335
1117	15-19	0.054458752370791785
1117	20-24	0.016148495369257887
1117	25-29	-0.005821869366670285
1117	30-34	-0.02918750120634428
1117	35-39	0.004963992078991453
1117	40-44	-0.005416603576918533
1117	45-49	-0.022486261534865548
1117	50-54	0.0024720496104677636
1117	55-59	-0.031073519041690645
1117	60-64	0.06240826147975298
1117	65-69	-0.04507759194905958
1117	70-74	0.010025202607039319
1117	75-79	0.03660951328909334
1117	80-84	0.0541769787040991
1117	85-89	0.06071725011156559
1117	90-94	0.04525632294937765
1117	95-99	0.0541190807501124
1117	100-104	-0.043849685315684894
1117	105-109	0.059242725835432
1117	110-114	0.01643336881792834
1117	115-119	0.03325103189359169
1117	120-124	0.02227505516255235
1117	125-129	0.1285807433039281
1117	130-134	-0.009212389344703809
1117	135-139	0.09514025183617036
1117	140-144	0.05698815482426767
1117	145-149	-0.005409383829622527
1117	150	-0.044102822772813965
1118	1	0.09831832963907772
1118	2	-0.029661447547020714
1118	3	0.014800866205256114
1118	4	0.03960548773427064
1118	5	-0.009462133145888174
1118	6	-0.0374342530438625
1118	7	-0.08220269354966092
1118	8	-0.027160595774645913
1118	9	0.03377403535097301
1118	10-14	0.045852438429463405
1118	15-19	0.00963993548459996
1118	20-24	-0.0609775329727853
1118	25-29	-0.026373716951177073
1118	30-34	-0.04646041825505165
1118	35-39	-0.13744337496171255
1118	40-44	-0.06983426758976918
1118	45-49	-0.04553231072920738
1118	50-54	0.0035290808577599364
1118	55-59	-0.10138391600796837
1118	60-64	-0.01816935160182709
1118	65-69	-0.024082979175418018
1118	70-74	-0.04822488879472786
1118	75-79	-0.09212132261329486
1118	80-84	-0.13510214097860285
1118	85-89	-0.006407636429138108
1118	90-94	0.042286716778583866
1118	95-99	0.006727404827934436
1118	100-104	-0.06266945485635489
1118	105-109	-0.08473277272231172
1118	110-114	-0.028668591735723226
1118	115-119	0.01526466200300547
1118	120-124	-0.0425839900377909
1118	125-129	0.04026656109319049
1118	130-134	-0.027498395588864355
1118	135-139	0.10563894222462267
1118	140-144	-0.05891344727295689
1118	145-149	-0.014876877667930444
1118	150	-0.21379756967928643
1119	1	-0.0036609892245209608
1119	2	-0.15734014879988223
1119	3	0.014774891262604228
1119	4	0.03762800405683464
