##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	B009953_2.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	15890575
Total Bases	2.3 Gbp
Sequences flagged as poor quality	0
Sequence length	150
%GC	51
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	35.99710658676605	37.0	37.0	37.0	37.0	37.0
2	36.09864633595701	37.0	37.0	37.0	37.0	37.0
3	36.11970768836244	37.0	37.0	37.0	37.0	37.0
4	36.09503841113364	37.0	37.0	37.0	37.0	37.0
5	36.129825698566606	37.0	37.0	37.0	37.0	37.0
6	36.077497447386264	37.0	37.0	37.0	37.0	37.0
7	36.00941872776787	37.0	37.0	37.0	37.0	37.0
8	36.07991850515164	37.0	37.0	37.0	37.0	37.0
9	36.092934019064764	37.0	37.0	37.0	37.0	37.0
10-14	36.10190726263839	37.0	37.0	37.0	37.0	37.0
15-19	36.065989619633015	37.0	37.0	37.0	37.0	37.0
20-24	36.058829148724946	37.0	37.0	37.0	37.0	37.0
25-29	36.01383102877019	37.0	37.0	37.0	37.0	37.0
30-34	35.98252555366939	37.0	37.0	37.0	37.0	37.0
35-39	35.96083449466114	37.0	37.0	37.0	37.0	37.0
40-44	35.94146735407624	37.0	37.0	37.0	37.0	37.0
45-49	35.909443591562926	37.0	37.0	37.0	37.0	37.0
50-54	35.836060646011866	37.0	37.0	37.0	37.0	37.0
55-59	35.8095412783993	37.0	37.0	37.0	37.0	37.0
60-64	35.78786747490258	37.0	37.0	37.0	37.0	37.0
65-69	35.75415458534383	37.0	37.0	37.0	37.0	37.0
70-74	35.67184345437469	37.0	37.0	37.0	37.0	37.0
75-79	35.71147819383503	37.0	37.0	37.0	37.0	37.0
80-84	35.59916779600486	37.0	37.0	37.0	37.0	37.0
85-89	35.5892274886214	37.0	37.0	37.0	37.0	37.0
90-94	35.532727418611344	37.0	37.0	37.0	37.0	37.0
95-99	35.48667604539169	37.0	37.0	37.0	37.0	37.0
100-104	35.510521438022224	37.0	37.0	37.0	37.0	37.0
105-109	35.48004547349608	37.0	37.0	37.0	37.0	37.0
110-114	35.256871925654046	37.0	37.0	37.0	27.4	37.0
115-119	35.19211540173971	37.0	37.0	37.0	29.8	37.0
120-124	35.17754515491101	37.0	37.0	37.0	25.0	37.0
125-129	35.141458946576826	37.0	37.0	37.0	25.0	37.0
130-134	35.13815785772384	37.0	37.0	37.0	27.4	37.0
135-139	34.94820017526112	37.0	37.0	37.0	25.0	37.0
140-144	34.83356816225971	37.0	37.0	37.0	25.0	37.0
145-149	34.69773208332612	37.0	37.0	37.0	25.0	37.0
150	34.66533187125073	37.0	37.0	37.0	25.0	37.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1103	25-29	-0.13520762978026823
1103	30-34	-0.10561691560314301
1103	35-39	-0.16465686717776862
1103	40-44	-0.18273080553889542
1103	45-49	-0.27401844679396703
1103	50-54	-0.30709066605091806
1103	55-59	-0.21112372788554978
1103	60-64	-0.1409728115294584
1103	65-69	-0.24697177058180841
1103	70-74	-0.09561528414275244
1103	75-79	-0.22532368770503552
1103	80-84	-0.2298698934369483
1103	85-89	-0.20040180764354432
1103	90-94	-0.3316663373352
1103	95-99	-0.05245580861227239
1103	100-104	-0.07042413346724885
1103	105-109	-0.11631346137666299
1103	110-114	-0.36802357492302207
1103	115-119	-0.17845700576683043
1103	120-124	-0.24696897676816576
1103	125-129	-0.2074878040128425
1103	130-134	-0.24674920707117565
1103	135-139	-0.26119778549303874
1103	140-144	-0.21077813124933442
1103	145-149	-0.49142763575889603
1103	150	-0.5315910929553453
1104	1	-0.039388663657121015
1104	2	0.04717227183908079
1104	3	-0.1006406130719597
1104	4	-0.02577225414659523
1104	5	0.06491193565845066
1104	6	-0.0022624508335127302
1104	7	-0.7467575039815699
1104	8	-0.034602202851360175
1104	9	-0.1195028003434544
1104	10-14	-0.23342153183200054
1104	15-19	-0.0846947502130817
1104	20-24	-0.18129711772073165
1104	25-29	-0.19165177688078927
1104	30-34	0.008865032227127756
1104	35-39	-0.15705534413351074
1104	40-44	-0.11046521542984777
1104	45-49	-0.03718894902081615
1104	50-54	-0.04223588306001602
1104	55-59	-0.14417530626990072
1104	60-64	0.03956900952167075
1104	65-69	-0.17719459612192168
1104	70-74	-0.0741940939157999
1104	75-79	-0.25923228739752346
1104	80-84	-0.12581793905766858
1104	85-89	-0.23646625282154332
1104	90-94	-0.1398587902519779
1104	95-99	-0.1719448085540165
1104	100-104	-0.0968652267122252
1104	105-109	-0.2990095745070036
1104	110-114	-0.15743393367160508
1104	115-119	-0.10371288532135736
1104	120-124	-0.15208423774924285
1104	125-129	-0.31106794653786807
1104	130-134	-0.12613384635434954
1104	135-139	-0.0045488005910812035
1104	140-144	-0.17877753813057495
1104	145-149	-0.31695200746784025
1104	150	-0.6743364208211631
1105	1	-0.05943226851077554
1105	2	-0.0864382936308914
1105	3	-0.09442343861074676
1105	4	-0.4332101555411185
1105	5	-0.10214480637635148
1105	6	0.0021126623580016712
1105	7	-0.2156448139939684
1105	8	0.055837467813574904
1105	9	0.07972540767816838
1105	10-14	-0.06775192566881572
1105	15-19	0.0010525923984801011
1105	20-24	-0.09998451410696418
1105	25-29	-0.1800276005667243
1105	30-34	-0.049579960180331284
1105	35-39	-0.19796129417600383
1105	40-44	-0.12348008008763145
1105	45-49	-0.1943342938892414
1105	50-54	-0.04616826070869706
1105	55-59	0.08338714061715535
1105	60-64	-0.16003116322598743
1105	65-69	-0.049815902595781836
1105	70-74	-0.124755802445911
1105	75-79	0.010162259906074667
1105	80-84	-0.07990899379360172
1105	85-89	-0.08597656892190031
1105	90-94	-0.20597656515062823
1105	95-99	-0.03837074299349297
1105	100-104	-0.11014311361823559
1105	105-109	-0.1955957184726742
1105	110-114	0.1301867458954078
1105	115-119	-0.08920988313414568
1105	120-124	0.08613813307311347
1105	125-129	-0.09977777225776663
1105	130-134	-0.20372568820665293
1105	135-139	-0.10767205047615391
1105	140-144	-0.06785222363231469
1105	145-149	-0.11187907730525382
1105	150	0.027080388640953856
1106	1	0.006869973847805966
1106	2	-0.03287448654595693
1106	3	-0.06664429287386042
1106	4	0.13793466208257854
1106	5	-0.2142134888675642
1106	6	-0.1068781121257345
1106	7	-0.10930514427401761
1106	8	-0.35071724507916
1106	9	-0.06717698570309949
1106	10-14	-0.06589204845681707
1106	15-19	-0.1306670963634744
1106	20-24	-0.1253267774773974
1106	25-29	0.00471172114442453
1106	30-34	-0.14722925923808106
1106	35-39	-0.1732378955089473
1106	40-44	-0.07744770870314
1106	45-49	-0.14245964271880496
1106	50-54	2.8270616481052E-4
1106	55-59	-0.05175846495098568
1106	60-64	-0.10428081029254344
1106	65-69	-0.17268434870366178
1106	70-74	0.02666249756394734
1106	75-79	-0.023540422388158788
1106	80-84	-0.17234308552346533
1106	85-89	-0.11399456032017952
1106	90-94	-0.14672314251692598
1106	95-99	-0.11027395715022692
1106	100-104	-0.03460878878813389
1106	105-109	-0.2866082270908237
1106	110-114	0.08901664838728607
1106	115-119	-0.05007202568643265
1106	120-124	-0.0898262781025565
1106	125-129	-0.17372307578052926
1106	130-134	-0.14731871489826887
1106	135-139	-0.026367674101351213
1106	140-144	-0.2179408673829215
1106	145-149	-0.21198413656524906
1106	150	-0.0966268899959033
1107	1	-0.18096523442218881
1107	2	0.07405568473203772
1107	3	0.012487155388022586
1107	4	0.013252387835080981
1107	5	-0.20970553305526352
1107	6	-0.0586405525838245
1107	7	-0.08965175418584437
1107	8	-0.02409517150056928
1107	9	-0.026157425553101632
1107	10-14	-0.05483296261512294
1107	15-19	-0.12048608896506607
1107	20-24	-0.0376673065135833
1107	25-29	0.02676786789622554
1107	30-34	-0.17221233413420833
1107	35-39	-0.01063122681532036
1107	40-44	-0.126937928628152
1107	45-49	0.011682852467160387
1107	50-54	-0.0015350702616672152
1107	55-59	-0.032985180264653025
1107	60-64	-0.1386872154815535
1107	65-69	-0.059076159791132454
1107	70-74	0.0019161714263091767
1107	75-79	-0.05819087338643669
1107	80-84	-0.09108556043985061
1107	85-89	0.019392690110549893
1107	90-94	-0.02838930244395499
1107	95-99	-0.08580572972547884
1107	100-104	-0.1161549527690795
1107	105-109	-0.1466163349250209
1107	110-114	-0.008557487621629889
1107	115-119	0.00715590580237091
1107	120-124	0.05696646538583394
1107	125-129	-0.07499965427450661
1107	130-134	-0.058456041339937315
1107	135-139	-0.016218692648024557
1107	140-144	0.08808041568183711
1107	145-149	-0.15710545003438625
1107	150	-0.005089441936718231
1108	1	-0.0214525124469489
1108	2	-0.22230781462747018
1108	3	0.037439809043867456
1108	4	0.018661676258460602
1108	5	0.07942816699245725
1108	6	-0.23781418933563714
1108	7	-0.11594668297794897
1108	8	-0.18258410727531782
1108	9	0.08221521654872532
1108	10-14	-0.09289289278868296
1108	15-19	-0.08448739507111469
1108	20-24	-0.1255457381816214
1108	25-29	-0.10415901528263305
1108	30-34	-0.03520904375166367
1108	35-39	-0.06476831771527713
1108	40-44	-0.06713635627740899
1108	45-49	0.007796282753751882
1108	50-54	-0.06959565348824981
1108	55-59	-0.052544218769668305
1108	60-64	-0.08825062441833609
1108	65-69	-0.20059295078904427
1108	70-74	-0.031153228016080448
1108	75-79	-0.11613817703096885
1108	80-84	-0.07042778534127336
1108	85-89	-0.02362963927934203
1108	90-94	-0.13504793153495598
1108	95-99	-0.1234766412367918
1108	100-104	-0.01930658665750684
1108	105-109	-0.281326103091196
1108	110-114	-0.05147573040664355
1108	115-119	-0.0903587753319357
1108	120-124	0.14350463131153646
1108	125-129	0.023444170606822468
1108	130-134	-0.13775958540846034
1108	135-139	-7.302843391840952E-4
1108	140-144	-0.004762826475243287
1108	145-149	-0.07878007892443861
1108	150	0.040001357550885075
1109	1	0.06090563284529793
1109	2	0.15960224791550814
1109	3	-0.08912245084820114
1109	4	0.12384188463101964
1109	5	0.09223324506008623
1109	6	-0.11821283338412059
1109	7	-0.08716951908495929
1109	8	-0.08324807302983572
1109	9	0.20842400363834912
1109	10-14	0.028686146884723485
1109	15-19	-0.03190733195484796
1109	20-24	-0.02355628334048987
1109	25-29	-0.03356120186132472
1109	30-34	0.015323455223033022
1109	35-39	-0.06997271285445095
1109	40-44	-0.07367539958732294
1109	45-49	-0.0020176419714630356
1109	50-54	-0.044999238353781834
1109	55-59	0.05008854300290011
1109	60-64	-0.02812998910354736
1109	65-69	-0.02074748149962602
1109	70-74	0.033639490037117525
1109	75-79	-0.009380028075092639
1109	80-84	-0.059874892139241354
1109	85-89	-0.1279574422219838
1109	90-94	0.04765042284901
1109	95-99	0.012626806208544394
1109	100-104	0.036420944837018965
1109	105-109	-0.012694100504937467
1109	110-114	-0.006755518377239866
1109	115-119	-0.07904940962563956
1109	120-124	0.10719680059990111
1109	125-129	-0.060059131582235636
1109	130-134	-0.11028246870171898
1109	135-139	0.16093637045459985
1109	140-144	-0.05061048783881006
1109	145-149	-0.1645028646564981
1109	150	-0.13281970481467198
1110	1	-0.06673100949189603
1110	2	-0.20274420510926205
1110	3	-0.09884645334204833
1110	4	-0.0037609344823792412
1110	5	0.09531150711823955
1110	6	7.549515643390237E-4
1110	7	0.006367385887820376
1110	8	-0.017353459221311596
1110	9	-0.07260584030059647
1110	10-14	-0.019604211195115795
1110	15-19	0.002587614088383816
1110	20-24	-0.006905214875317256
1110	25-29	-0.033682268080916344
1110	30-34	0.03082997369050844
1110	35-39	-0.09363167433502895
1110	40-44	0.04085924167031152
1110	45-49	-0.03168277113434215
1110	50-54	0.011917785258319213
1110	55-59	-0.039029863386275565
1110	60-64	-0.12668556310109835
1110	65-69	-0.04787384645847936
1110	70-74	-0.03559685828211201
1110	75-79	-0.018584966126283575
1110	80-84	-0.07161831544002695
1110	85-89	-0.03791750989633158
1110	90-94	-0.055302449195998804
1110	95-99	-0.06486924309943021
1110	100-104	-0.051727537023268155
1110	105-109	-0.047359906132292906
1110	110-114	0.09868227966811816
1110	115-119	0.013441974169609239
1110	120-124	0.10921308316957123
1110	125-129	-0.051786738167237445
1110	130-134	0.06365914334800493
1110	135-139	0.15147451537978895
1110	140-144	0.03027932097977981
1110	145-149	-0.22136019202206114
1110	150	-0.13218159657198925
1111	1	0.06958062215868921
1111	2	-0.11181289487525703
1111	3	-0.07765314406603352
1111	4	-0.09106047051989208
1111	5	-0.13801962556548375
1111	6	-0.0037336713112736675
1111	7	-2.0155320709136504E-4
1111	8	0.05748454721488372
1111	9	0.11003777666837777
1111	10-14	-0.05956594798524861
1111	15-19	-0.023134140456761543
1111	20-24	-0.09901195293667087
1111	25-29	-0.11047136109956313
1111	30-34	-0.004815493228811363
1111	35-39	-0.08421841902643479
1111	40-44	-0.05687699221285669
1111	45-49	-0.08593786762814659
1111	50-54	0.02685420287231466
1111	55-59	-0.02021880413870747
1111	60-64	-0.12374488652775284
1111	65-69	-0.06782549771826041
1111	70-74	-0.0628318637813976
1111	75-79	-0.07230179308921691
1111	80-84	-0.001650580709139149
1111	85-89	-0.077114684824096
1111	90-94	-0.11404996117431665
1111	95-99	-0.024748778603168375
1111	100-104	-0.002761865752560766
1111	105-109	-0.10472704893525275
1111	110-114	0.0033004131145801807
1111	115-119	0.03506139007973985
1111	120-124	0.1700043899480974
1111	125-129	-0.029446024229677903
1111	130-134	-0.18034340753266065
1111	135-139	0.014576223318002235
1111	140-144	0.15078455267306623
1111	145-149	-0.12597607799656885
1111	150	-0.06992030267429783
1112	1	0.02738299919386833
1112	2	0.06410586175249477
1112	3	-0.01421415125215475
1112	4	0.046005501612114585
1112	5	-0.07114156372182379
1112	6	-0.08181061957142077
1112	7	0.07938724125492058
1112	8	0.13116730271048027
1112	9	0.028453511509120233
1112	10-14	-0.016376479081856132
1112	15-19	-0.1025254664643711
1112	20-24	-0.03441440923638339
1112	25-29	0.04123963377075768
1112	30-34	0.02705064948822411
1112	35-39	-0.10041803815482098
1112	40-44	0.005839127483511675
1112	45-49	-0.02335935226527397
1112	50-54	2.4501684767841425E-4
1112	55-59	0.014566130196108418
1112	60-64	-0.05709214658366335
1112	65-69	0.022761388921331616
1112	70-74	-0.09712929353892008
1112	75-79	0.064902476248065
1112	80-84	0.08461694331705161
1112	85-89	-0.03953235000559374
1112	90-94	0.04910235594477541
1112	95-99	0.02973325298000873
1112	100-104	0.04498531365306491
1112	105-109	-0.02573301560050112
1112	110-114	0.12716274365113378
1112	115-119	0.017931382738765933
1112	120-124	0.1550375282726577
1112	125-129	0.03934200793481324
1112	130-134	-0.035360959706771666
1112	135-139	-0.07013275494902871
1112	140-144	0.11463867960787155
1112	145-149	-0.05396757784570383
1112	150	-0.012211012961394374
1113	1	0.005714490327179078
1113	2	-0.06443490399848883
1113	3	-0.19610162668804065
1113	4	0.028682917976063038
1113	5	0.05757005262552184
1113	6	0.16835840792406742
1113	7	-0.023891249731498476
1113	8	0.03173225562760251
1113	9	0.21603427053720736
1113	10-14	0.09370547711581168
1113	15-19	-0.008326642902680703
1113	20-24	-0.052400809945623905
1113	25-29	-0.040994578088842104
1113	30-34	0.012197620935687326
1113	35-39	-0.01953958828367064
1113	40-44	-0.014235678686134179
1113	45-49	0.021764929389583187
1113	50-54	-0.018993177011495277
1113	55-59	-0.01716277018931578
1113	60-64	-0.04795594566892447
1113	65-69	0.007066053038428777
1113	70-74	-0.050243583906457445
1113	75-79	0.04254591174796474
1113	80-84	-0.004741668959397316
1113	85-89	0.025826476181357805
1113	90-94	-0.03125520796186265
1113	95-99	0.14090017991603077
1113	100-104	0.011004519065835439
1113	105-109	0.07042961749889542
1113	110-114	-0.03686452438184773
1113	115-119	0.04532234481168018
1113	120-124	0.10538501129959599
1113	125-129	0.08723726401798615
1113	130-134	0.06377558499271174
1113	135-139	0.14086523130582407
1113	140-144	0.05637154219919438
1113	145-149	-0.016509348559338832
1113	150	0.09034796087936314
1114	1	0.11440491833926814
1114	2	-0.033551052439918294
1114	3	0.03134340293992466
1114	4	0.023499156342722927
1114	5	0.14817930830783865
1114	6	0.01983966676596083
1114	7	-0.018472749093795926
1114	8	0.040722689839036263
1114	9	0.14103411381235276
1114	10-14	-0.023763632415359837
1114	15-19	0.1003114041802462
1114	20-24	0.01958925439515724
1114	25-29	-0.009249366729704889
1114	30-34	-0.016994159437764722
1114	35-39	0.0292590982923997
1114	40-44	0.05985408077255272
1114	45-49	0.06173533973704082
1114	50-54	0.1138679849674773
1114	55-59	0.11381309627275016
1114	60-64	0.1196723614867139
1114	65-69	0.16299669567303
1114	70-74	0.14897766770519638
1114	75-79	0.13721218184270612
1114	80-84	0.09978322138544371
1114	85-89	0.11273855771729302
1114	90-94	0.06397262470057541
1114	95-99	0.12149861810060969
1114	100-104	0.11429706446554633
1114	105-109	0.028471796684854667
1114	110-114	0.1694197940078226
1114	115-119	0.17648140521482958
1114	120-124	0.2608301551625658
1114	125-129	0.20226787412345715
1114	130-134	0.11135516116691235
1114	135-139	0.19390273312556872
1114	140-144	0.24937771297913258
1114	145-149	0.02769987703180732
1114	150	-0.15072203104756454
1115	1	0.13663830977727542
1115	2	-0.03305400686765836
1115	3	0.08593279039043011
1115	4	0.09199955453609476
1115	5	0.016583360412695924
1115	6	0.08230868843547512
1115	7	-0.060019911339495025
1115	8	0.04647560945966234
1115	9	-0.09161384426317909
1115	10-14	-0.032358204733412776
1115	15-19	0.01640092250549685
1115	20-24	0.07212237684379375
1115	25-29	-0.02818137312307556
1115	30-34	-0.0016603731478710415
1115	35-39	-0.014411019383487655
1115	40-44	0.04469405159026962
1115	45-49	0.08163971763647027
1115	50-54	0.0023231617597616605
1115	55-59	0.04421641325138381
1115	60-64	-0.007635907012563337
1115	65-69	-0.07584887769757387
1115	70-74	0.05602318427060027
1115	75-79	-0.01903694797947253
1115	80-84	0.07831920637105583
1115	85-89	0.016218433636900897
1115	90-94	-0.006433810995361
1115	95-99	0.06209206545275947
1115	100-104	-0.02105693779552098
1115	105-109	-0.010700406633240789
1115	110-114	0.04428460318130334
1115	115-119	0.019826006770841786
1115	120-124	0.061378993718825825
1115	125-129	0.09610701513960862
1115	130-134	0.08403547593459137
1115	135-139	0.07967525611219628
1115	140-144	0.11425844988748679
1115	145-149	-0.12698154042521992
1115	150	0.34760305067953823
1116	1	0.068323139701441
1116	2	0.0323316205975388
1116	3	0.03983728422201693
1116	4	-0.029633151084766496
1116	5	0.0025711047628647066
1116	6	-0.003827982495565152
1116	7	-0.039196084206309934
1116	8	-0.026554402605626137
1116	9	-0.014243406189478947
1116	10-14	0.014099470164353534
1116	15-19	-0.05579221735391826
1116	20-24	0.01562685443902012
1116	25-29	0.05018802078493678
1116	30-34	-0.01990737851986779
1116	35-39	-0.01862869293753988
1116	40-44	-0.037602301108186964
1116	45-49	-0.01673958604777681
1116	50-54	0.025361152034747647
1116	55-59	-0.02115073835979331
1116	60-64	-0.016318998526834605
1116	65-69	-0.02256325499131151
1116	70-74	0.11931922064003686
1116	75-79	-9.928970644992319E-4
1116	80-84	0.005205493088311641
1116	85-89	0.1202681448816918
1116	90-94	0.06761727194162859
1116	95-99	0.11410243432598577
1116	100-104	0.06114129692060288
1116	105-109	0.035884499713780826
1116	110-114	0.1917700674431302
1116	115-119	0.2471965848131248
1116	120-124	0.24283749443125657
1116	125-129	0.11005642489205059
1116	130-134	0.049122410426498675
1116	135-139	0.06943459411674269
1116	140-144	0.21436244655063064
1116	145-149	0.061894455801237314
1116	150	0.047512491001128865
1117	1	0.17621316752727978
1117	2	0.1973749100751192
1117	3	0.07268466725156486
1117	4	-0.022628079011141722
1117	5	0.1994672256981076
1117	6	7.976928952047047E-4
1117	7	0.0752937376699947
1117	8	0.2129088043875953
1117	9	0.24406958483550767
1117	10-14	0.042989276707686486
1117	15-19	0.057939459322732034
1117	20-24	0.11158804810999357
1117	25-29	0.14120572861188663
1117	30-34	0.07642278193608121
1117	35-39	0.08857616064139506
1117	40-44	0.11047646152190538
1117	45-49	0.11766412731647335
1117	50-54	0.12912236208411088
1117	55-59	0.10086937918128314
1117	60-64	0.10100086967941024
1117	65-69	0.1108517612041311
1117	70-74	0.11980151194189403
1117	75-79	0.09327456203744333
1117	80-84	0.09062945815703927
1117	85-89	0.07057750478286806
1117	90-94	0.032218623681480096
1117	95-99	0.07421889513022961
1117	100-104	0.0545691718942507
1117	105-109	0.02607572612410536
1117	110-114	0.2551931857142691
1117	115-119	0.1057928174350522
1117	120-124	0.32210639099825045
1117	125-129	0.04179603637574303
1117	130-134	0.13480187837276958
1117	135-139	0.15342604250652414
1117	140-144	0.2806221625075409
1117	145-149	0.012389483914560628
1117	150	0.010095885753422351
1118	1	-0.011927072727019095
1118	2	-0.030576373136732116
1118	3	0.18369692968958873
1118	4	0.16172157475837423
1118	5	0.04193365616846734
1118	6	0.08045307520545464
1118	7	-0.09431601817378521
1118	8	0.09546825666189562
1118	9	0.01712759860149049
1118	10-14	0.057293408061966034
1118	15-19	-0.017520160994308753
1118	20-24	-0.02680883451500904
1118	25-29	0.015443787432047884
1118	30-34	0.014142291022352538
1118	35-39	-0.04893503787275222
1118	40-44	-0.04984568110111809
1118	45-49	-0.02070362096278444
1118	50-54	0.005785022778233895
1118	55-59	-0.010747212828626118
1118	60-64	-0.004191599092216336
1118	65-69	-0.02905719396539297
1118	70-74	-0.010915973347870533
1118	75-79	-0.1176693387392973
1118	80-84	-0.05383361145843679
1118	85-89	-0.03805198437760282
1118	90-94	-0.07771067350445549
1118	95-99	0.0778823310060659
1118	100-104	0.04787909369974841
1118	105-109	-0.010737184553114787
1118	110-114	0.1334565706049844
1118	115-119	0.11273594823264688
1118	120-124	0.12093456599161101
1118	125-129	0.1112290091715522
1118	130-134	0.09151323504479336
1118	135-139	0.2299648822311937
1118	140-144	0.17605608216958046
1118	145-149	0.10490226921004364
1118	150	-0.17334852227309483
1119	1	-0.020791116534134346
1119	2	-0.0016077556325839737
1119	3	-0.2215344557145471
1119	4	-0.07163315525909297
1119	5	-0.019603622879607485
1119	6	0.1944059983456583
1119	7	-0.1292133867971046
