##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	B50995s3_1.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	16035922
Total Bases	2.4 Gbp
Sequences flagged as poor quality	0
Sequence length	150
%GC	51
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	36.38942269736658	37.0	37.0	37.0	37.0	37.0
2	36.35434152149156	37.0	37.0	37.0	37.0	37.0
3	36.412666636817015	37.0	37.0	37.0	37.0	37.0
4	36.40780505168334	37.0	37.0	37.0	37.0	37.0
5	36.442159172388095	37.0	37.0	37.0	37.0	37.0
6	36.39206813303282	37.0	37.0	37.0	37.0	37.0
7	36.33803662801553	37.0	37.0	37.0	37.0	37.0
8	36.419641851587954	37.0	37.0	37.0	37.0	37.0
9	36.38944302672463	37.0	37.0	37.0	37.0	37.0
10-14	36.403001885392065	37.0	37.0	37.0	37.0	37.0
15-19	36.378616284115125	37.0	37.0	37.0	37.0	37.0
20-24	36.35493175883495	37.0	37.0	37.0	37.0	37.0
25-29	36.291692987780806	37.0	37.0	37.0	37.0	37.0
30-34	36.276264501660705	37.0	37.0	37.0	37.0	37.0
35-39	36.244733979125115	37.0	37.0	37.0	37.0	37.0
40-44	36.221304556108464	37.0	37.0	37.0	37.0	37.0
45-49	36.21209776400758	37.0	37.0	37.0	37.0	37.0
50-54	36.18994567322041	37.0	37.0	37.0	37.0	37.0
55-59	36.16499524006166	37.0	37.0	37.0	37.0	37.0
60-64	36.13020342703088	37.0	37.0	37.0	37.0	37.0
65-69	36.120082699329664	37.0	37.0	37.0	37.0	37.0
70-74	36.08813753272185	37.0	37.0	37.0	37.0	37.0
75-79	36.054430147515056	37.0	37.0	37.0	37.0	37.0
80-84	36.05626944306663	37.0	37.0	37.0	37.0	37.0
85-89	36.01358249310517	37.0	37.0	37.0	37.0	37.0
90-94	36.01251906812717	37.0	37.0	37.0	37.0	37.0
95-99	35.94682639389241	37.0	37.0	37.0	37.0	37.0
100-104	35.865893697911474	37.0	37.0	37.0	37.0	37.0
105-109	35.85770967207249	37.0	37.0	37.0	37.0	37.0
110-114	35.83045489994276	37.0	37.0	37.0	37.0	37.0
115-119	35.855138569519106	37.0	37.0	37.0	37.0	37.0
120-124	35.77250142523766	37.0	37.0	37.0	37.0	37.0
125-129	35.63880570134976	37.0	37.0	37.0	37.0	37.0
130-134	35.612992455313766	37.0	37.0	37.0	37.0	37.0
135-139	35.57821493519363	37.0	37.0	37.0	37.0	37.0
140-144	35.545805298878356	37.0	37.0	37.0	37.0	37.0
145-149	35.596102400597864	37.0	37.0	37.0	37.0	37.0
150	35.43781130888514	37.0	37.0	37.0	37.0	37.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1260	120-124	0.16533676119352947
1260	125-129	0.02096362969001575
1260	130-134	0.04644283893888712
1260	135-139	0.21431512510519468
1260	140-144	0.09516564658798643
1260	145-149	0.23586198110422174
1260	150	0.33700140617533947
1261	1	-0.13309488988493712
1261	2	-0.1097413176039197
1261	3	-0.0927519849231544
1261	4	-0.10748786542297495
1261	5	0.0432242457540255
1261	6	-0.028644325080442457
1261	7	0.07589962511190151
1261	8	-0.1460714823548983
1261	9	0.007238568348384433
1261	10-14	-0.022079659669806517
1261	15-19	0.0378528913199645
1261	20-24	0.09719168389989363
1261	25-29	0.004855687440098677
1261	30-34	0.016075069009694687
1261	35-39	0.01977097336356337
1261	40-44	7.548476016836503E-4
1261	45-49	0.03678069468512746
1261	50-54	0.028508222421862683
1261	55-59	0.040611198235922075
1261	60-64	0.05872284062473909
1261	65-69	0.015785123042981297
1261	70-74	0.04555717136823034
1261	75-79	0.1258125402205934
1261	80-84	0.03951848489703025
1261	85-89	0.09564146292206743
1261	90-94	0.067440310441782
1261	95-99	0.0747668144380711
1261	100-104	0.02328159894209847
1261	105-109	0.11042481696807727
1261	110-114	0.111275338041672
1261	115-119	0.13205520056029485
1261	120-124	0.15337650441677653
1261	125-129	0.20017676670836693
1261	130-134	0.17779802395857303
1261	135-139	0.3216734281577729
1261	140-144	0.30034445703641666
1261	145-149	0.23917059102365812
1261	150	0.5280105046806156
1262	1	-0.10853076809041085
1262	2	-0.16077818095663332
1262	3	0.03719418362053517
1262	4	0.12403959356471006
1262	5	0.013935620413548122
1262	6	-0.028577705390958386
1262	7	0.041579496213103084
1262	8	-0.05524343395466502
1262	9	0.08383678843510722
1262	10-14	-0.01148094783361131
1262	15-19	0.01774665695326405
1262	20-24	0.036828613460222925
1262	25-29	0.042493339514997785
1262	30-34	0.041167065993271024
1262	35-39	-0.025095739181409726
1262	40-44	0.0902844301778174
1262	45-49	0.05759000715620033
1262	50-54	0.06806390343304969
1262	55-59	0.11609913595131616
1262	60-64	0.05268400615337043
1262	65-69	0.11744306046992392
1262	70-74	0.14794833746005054
1262	75-79	0.03898709891665675
1262	80-84	0.11520758660263652
1262	85-89	0.06705818212900994
1262	90-94	0.04502642497545395
1262	95-99	0.22295633852623808
1262	100-104	0.08606365091095114
1262	105-109	0.25175539760331134
1262	110-114	0.23628546835528397
1262	115-119	0.2279242303715776
1262	120-124	0.26883653054267853
1262	125-129	0.2501166716276444
1262	130-134	0.2599797981851282
1262	135-139	0.3824036623706206
1262	140-144	0.21736242237494707
1262	145-149	0.3041150356970306
1262	150	0.49476556262600724
1263	1	-0.028061474350977278
1263	2	-0.052176671881191794
1263	3	-0.05137285755314025
1263	4	0.0345141900582604
1263	5	-0.10405894426348539
1263	6	-0.0367831650182211
1263	7	-0.19025028537971167
1263	8	0.04909101516651049
1263	9	-0.0516596266821594
1263	10-14	-0.07159595131354735
1263	15-19	-0.043223415628176554
1263	20-24	0.010619198862180212
1263	25-29	-0.007905471784290796
1263	30-34	-0.08296212235393341
1263	35-39	-0.0599895183879795
1263	40-44	0.04588159762332822
1263	45-49	-0.0448412503698421
1263	50-54	0.016987333873068167
1263	55-59	-0.06576931155694155
1263	60-64	-0.029258458964442013
1263	65-69	0.051691671258815575
1263	70-74	-0.08277062761910514
1263	75-79	-0.07667149209738255
1263	80-84	-0.07836448114005634
1263	85-89	-0.03968404878384035
1263	90-94	-0.05833419544677554
1263	95-99	0.0989050343801452
1263	100-104	-0.0738812225410328
1263	105-109	0.07147777633043262
1263	110-114	0.08785751400314723
1263	115-119	-0.015307024944981151
1263	120-124	0.17154922069613576
1263	125-129	0.13141673017889133
1263	130-134	0.15735603963720024
1263	135-139	0.22146397015130503
1263	140-144	0.19819848994087153
1263	145-149	0.24714633299373645
1263	150	0.14326477273659322
1264	1	0.07441797041388298
1264	2	-0.10913229597741037
1264	3	0.06523404499372987
1264	4	-0.05058002549935736
1264	5	0.045605596527963144
1264	6	-0.18117202465194993
1264	7	-0.1567057576277051
1264	8	-0.08439124088025096
1264	9	-0.16065740050352417
1264	10-14	-0.004159873845878792
1264	15-19	-0.09128505207844029
1264	20-24	-0.010161022418309074
1264	25-29	0.015448368025580805
1264	30-34	-0.03211232950834386
1264	35-39	0.019270799629573787
1264	40-44	0.08677641555868831
1264	45-49	0.07652929831772326
1264	50-54	-0.031143679107870526
1264	55-59	0.07611196263080444
1264	60-64	-8.59775168187582E-4
1264	65-69	0.01711499347518952
1264	70-74	0.04336691065639542
1264	75-79	-0.024754303713635295
1264	80-84	0.04565512260572291
1264	85-89	0.03283643679614556
1264	90-94	0.058323416050228616
1264	95-99	0.055446071015971654
1264	100-104	0.0706944522084143
1264	105-109	0.14696348170028273
1264	110-114	0.11729252714011551
1264	115-119	0.0641336999143789
1264	120-124	0.18437120163291354
1264	125-129	0.21161237756780338
1264	130-134	0.18770228146316725
1264	135-139	0.2993476237590258
1264	140-144	0.20171551783915476
1264	145-149	0.3061212599254759
1264	150	0.33000953675887246
1265	1	-0.18550975711965378
1265	2	-0.09661437978540732
1265	3	-0.11279070679839265
1265	4	-0.08589838393466209
1265	5	-0.030057222836866515
1265	6	-0.04210510698232639
1265	7	-0.10481636948601647
1265	8	0.12085840062803754
1265	9	-0.17635885068685297
1265	10-14	-0.10094830514791653
1265	15-19	-0.011067247588790963
1265	20-24	-0.08167403371176363
1265	25-29	-0.08649495754868752
1265	30-34	-0.06739227871685216
1265	35-39	-0.059375651159776055
1265	40-44	-0.07933865566457143
1265	45-49	-0.03822384014251412
1265	50-54	-0.031409790586621966
1265	55-59	-0.011803534384249303
1265	60-64	0.005652938990948542
1265	65-69	-0.029024425974718326
1265	70-74	-0.010123040999687305
1265	75-79	-0.0416584595986933
1265	80-84	0.01936924447645083
1265	85-89	0.020585370721867946
1265	90-94	-0.11014724202003379
1265	95-99	0.09665608252866775
1265	100-104	-0.02122722117147191
1265	105-109	0.07047943009090574
1265	110-114	0.035190656066866666
1265	115-119	0.048951042888973006
1265	120-124	0.01925127855880504
1265	125-129	0.047807634766925844
1265	130-134	0.149606371877951
1265	135-139	0.2029534913727602
1265	140-144	0.15627498515958393
1265	145-149	0.24649308407165194
1265	150	0.144632305439643
1266	1	0.053314870439166384
1266	2	0.07584271110467711
1266	3	0.13024304609945148
1266	4	-0.06603573122563944
1266	5	-0.049748248969805786
1266	6	0.013672215097301432
1266	7	0.04445600945231121
1266	8	0.035379817290348115
1266	9	-0.034160643033821714
1266	10-14	0.004411737489121492
1266	15-19	0.08008869027975862
1266	20-24	0.047410719897243325
1266	25-29	-0.006323646607697242
1266	30-34	0.05955943930791818
1266	35-39	-0.0049313612450063715
1266	40-44	0.044523915505386924
1266	45-49	0.09200449882457917
1266	50-54	0.132435197078955
1266	55-59	0.02556687028951643
1266	60-64	0.12418035666527061
1266	65-69	0.1467126394804339
1266	70-74	0.145236886562067
1266	75-79	0.13712974498676544
1266	80-84	0.06783409078354197
1266	85-89	0.12079201306491427
1266	90-94	0.01915109132809789
1266	95-99	0.23490161834716616
1266	100-104	0.14354218274181108
1266	105-109	0.14561346814532783
1266	110-114	0.15039588298382256
1266	115-119	0.12506341818433953
1266	120-124	0.14348577306756738
1266	125-129	0.27715992198696426
1266	130-134	0.2701822612373306
1266	135-139	0.31628371438538494
1266	140-144	0.34244102828256473
1266	145-149	0.3234716146391037
1266	150	0.554494981163721
1267	1	0.07685159148550014
1267	2	0.08971433727781886
1267	3	0.018373219638284866
1267	4	0.0412514140023319
1267	5	0.07612826647716275
1267	6	0.0799191740736589
1267	7	0.011780263188065021
1267	8	-0.01596228499609964
1267	9	-0.0767391947215188
1267	10-14	-0.043802174993551546
1267	15-19	0.009625745606555824
1267	20-24	-0.005807674982520439
1267	25-29	-0.004741790945949731
1267	30-34	0.016114054488646445
1267	35-39	-0.003045209066364407
1267	40-44	0.04218908466311433
1267	45-49	0.05356940410334232
1267	50-54	-0.007231231539506666
1267	55-59	0.02417342725141225
1267	60-64	0.12259377380507175
1267	65-69	0.04541809618689285
1267	70-74	0.10077636964291514
1267	75-79	-0.03197537946517315
1267	80-84	0.08883041538675229
1267	85-89	-0.007621117066420879
1267	90-94	-0.03591199144683088
1267	95-99	0.026597213780007678
1267	100-104	0.06533352082598043
1267	105-109	0.22696706765368901
1267	110-114	0.15143397576184725
1267	115-119	0.05541652302516553
1267	120-124	0.14366621698527382
1267	125-129	0.15331691224724864
1267	130-134	0.11849848380059314
1267	135-139	0.18797701375042664
1267	140-144	0.26167252087859794
1267	145-149	0.2488868230494603
1267	150	0.2678349663405726
1268	1	-0.027318103204279964
1268	2	-0.07961784469425481
1268	3	-0.058755444982153904
1268	4	-0.1351257309067364
1268	5	0.05560211718208308
1268	6	0.028193414645464543
1268	7	0.013230294394517728
1268	8	0.09015674409857155
1268	9	-0.03308778359150466
1268	10-14	-0.03795895961775386
1268	15-19	-0.04208086246607934
1268	20-24	0.02201308884878017
1268	25-29	-0.008041295917607272
1268	30-34	-0.008910611431353743
1268	35-39	-0.051557644622903354
1268	40-44	0.038103006159659
1268	45-49	0.04596768390123174
1268	50-54	-0.0010576552803485129
1268	55-59	0.03241329797975823
1268	60-64	-0.051116886831202635
1268	65-69	-0.02084491006294087
1268	70-74	0.03904676284417974
1268	75-79	-0.017635801991957578
1268	80-84	0.008365653026004338
1268	85-89	0.06675454019271143
1268	90-94	-0.00450445231052754
1268	95-99	-0.007268538637411837
1268	100-104	-0.0017786428497075235
1268	105-109	0.06627625089967637
1268	110-114	0.09253398174664795
1268	115-119	0.1047052724587445
1268	120-124	0.1248335947030057
1268	125-129	0.12911780654714988
1268	130-134	0.16346107880927008
1268	135-139	0.15602160904978746
1268	140-144	0.1802539526134197
1268	145-149	0.14720201674319355
1268	150	0.2953000621401003
1269	1	0.10344900943029245
1269	2	0.0482147913448685
1269	3	-0.013657559560911636
1269	4	0.06595400428277998
1269	5	-0.01766100276865501
1269	6	0.023948570088947463
1269	7	-0.00811408439060557
1269	8	-0.13664038083530272
1269	9	-0.04306940973611262
1269	10-14	-0.016229948117818083
1269	15-19	0.04014509423436152
1269	20-24	0.007788754254363539
1269	25-29	0.11660547046741954
1269	30-34	0.02215145081279246
1269	35-39	0.07567541296352687
1269	40-44	0.058129540610217134
1269	45-49	0.03726992464378753
1269	50-54	0.05389542546949144
1269	55-59	0.1426346687261102
1269	60-64	0.08815880611013682
1269	65-69	0.0682615798631403
1269	70-74	0.09812132798792561
1269	75-79	0.10925414345387452
1269	80-84	0.03349688173795329
1269	85-89	0.08316758312678729
1269	90-94	0.04188337455134672
1269	95-99	0.09788798958840061
1269	100-104	0.04206568169832536
1269	105-109	0.22439353984648847
1269	110-114	0.1946986255091332
1269	115-119	0.1146648700028905
1269	120-124	0.19758071137615474
1269	125-129	0.25498482389133414
1269	130-134	0.20652685921416492
1269	135-139	0.2866978036424399
1269	140-144	0.3170028315746052
1269	145-149	0.31320527764359696
1269	150	0.6107262571499561
1270	1	-7.028303664924351E-5
1270	2	0.1347607721721218
1270	3	0.11572033109222701
1270	4	0.07229296244380379
1270	5	0.007805597481670645
1270	6	0.17557947385312644
1270	7	-0.05912223542721051
1270	8	0.0666493507422885
1270	9	-0.12516876761563367
1270	10-14	0.08289790622078641
1270	15-19	0.036310943188475164
1270	20-24	-4.3312055701960617E-4
1270	25-29	0.009508981269910066
1270	30-34	0.05717643321931831
1270	35-39	0.07827719148004775
1270	40-44	0.04307204426322642
1270	45-49	0.014208109023435611
1270	50-54	-0.01604111862098989
1270	55-59	0.05399723630596043
1270	60-64	0.07283772265702737
1270	65-69	0.08478876999407703
1270	70-74	0.054820877820418445
1270	75-79	0.07704199496691899
1270	80-84	0.07959875742486133
1270	85-89	0.11503469383668374
1270	90-94	0.05629788815885206
1270	95-99	0.07808764985685457
1270	100-104	0.07511077605309424
1270	105-109	0.13203776490769314
1270	110-114	0.11191582486629414
1270	115-119	0.13476381797593717
1270	120-124	0.1425621097143761
1270	125-129	0.21693621747383673
1270	130-134	0.28807715467182504
1270	135-139	0.3560144471053803
1270	140-144	0.25537531716652495
1270	145-149	0.3872310699138737
1270	150	0.4042866132246985
1271	1	-0.09345335994942161
1271	2	-0.018962963418871936
1271	3	0.06595174590410835
1271	4	-0.03401853327954285
1271	5	0.0610959745103159
1271	6	-0.0014531921392801905
1271	7	0.09283055729075329
1271	8	-0.04891873745656028
1271	9	-0.06913490268686928
1271	10-14	0.015650302419025763
1271	15-19	0.008994484270466785
1271	20-24	0.01354580763405977
1271	25-29	0.009739927224011069
1271	30-34	-0.011107480269721748
1271	35-39	0.09140735310203496
1271	40-44	-0.02435372550080217
1271	45-49	0.09183970735966085
1271	50-54	0.013618021761729437
1271	55-59	0.012571372770366906
1271	60-64	0.06797848046518595
1271	65-69	0.056803853819154426
1271	70-74	-0.03475293044353123
1271	75-79	-0.013662698299611975
1271	80-84	0.0150196242759435
1271	85-89	0.030578669348912513
1271	90-94	-0.026860070032427075
1271	95-99	0.04336055858363608
1271	100-104	0.07409456027134098
1271	105-109	0.19519719665204605
1271	110-114	0.13771505995828193
1271	115-119	0.09317693527745519
1271	120-124	0.08566340309209863
1271	125-129	0.22397953323617514
1271	130-134	0.2157106954189203
1271	135-139	0.26184476077126106
1271	140-144	0.19457303449885188
1271	145-149	0.290404969270206
1271	150	0.43474629480327565
1272	1	0.11967613950580613
1272	2	-0.15051999130913174
1272	3	0.029444935413273754
1272	4	0.0464759358483775
1272	5	0.007449739881863593
1272	6	-0.04988591372207196
1272	7	-0.02069029506431974
1272	8	0.0878551976935853
1272	9	0.10918421454589833
1272	10-14	-0.06099784315203749
1272	15-19	-0.08387080954968695
1272	20-24	-0.07750616117990461
1272	25-29	-0.015680293467802642
1272	30-34	-0.026761188957884485
1272	35-39	-0.03588151828780184
1272	40-44	-0.004245721604242192
1272	45-49	0.028746967244458688
1272	50-54	0.07518947506243734
1272	55-59	0.03519734054570023
1272	60-64	0.06945387750339194
1272	65-69	0.009204479712259683
1272	70-74	0.037578046173720736
1272	75-79	0.03240602096153111
1272	80-84	-0.055456482153040554
1272	85-89	-0.03439202161127497
1272	90-94	-0.0016505621595399589
1272	95-99	0.10453964072022615
1272	100-104	0.11727683975772862
1272	105-109	0.14203280467459933
1272	110-114	0.165269969858862
1272	115-119	0.06399782598715831
1272	120-124	0.04514571753889385
1272	125-129	0.23856664404708994
1272	130-134	0.15998869514059777
1272	135-139	0.3070144205691605
1272	140-144	0.35703750556148606
1272	145-149	0.2522208738792031
1272	150	0.34615526706915034
1273	1	-0.0048886277990547455
1273	2	0.002357403644921874
1273	3	-0.043282349735576986
1273	4	0.007347094673257004
1273	5	-0.13055194553999172
1273	6	-0.013503483510454828
1273	7	0.00891902114425136
1273	8	-0.18676403667945607
1273	9	0.006801839672412768
1273	10-14	-0.028566828793834986
1273	15-19	-0.04798191348734093
1273	20-24	-0.09846756215008412
1273	25-29	-0.06012405472544202
1273	30-34	-0.03442941431525526
1273	35-39	-0.10179934389548606
1273	40-44	-0.056037020332112775
1273	45-49	-0.008613103287750334
1273	50-54	-0.10457692287270248
1273	55-59	0.00589764459799369
1273	60-64	-0.0590928441051517
1273	65-69	-0.040386137673408484
1273	70-74	-0.07060977690959191
1273	75-79	-0.06030037916663389
1273	80-84	0.02695962165309851
1273	85-89	-0.08398181917277725
1273	90-94	-0.0396528282901869
1273	95-99	0.011732948768816698
1273	100-104	-0.0651006298344825
1273	105-109	0.17257576397341268
1273	110-114	0.1252915175707443
1273	115-119	0.05989720213511873
1273	120-124	0.15812978528095556
1273	125-129	0.22343788212163673
1273	130-134	0.13792558712567882
1273	135-139	0.230882815561813
1273	140-144	0.2586207568269998
1273	145-149	0.4100588882377352
1273	150	0.37042001288779147
1274	1	-0.03451355516796184
1274	2	-0.11002502985033402
1274	3	-0.0566324331607575
1274	4	-0.08900633637350808
1274	5	-0.14569550772846895
1274	6	-0.12442113996306148
1274	7	0.06481611833142154
1274	8	0.050196348942442626
1274	9	-0.12389475802510219
1274	10-14	-0.10963658854369385
1274	15-19	-0.00360197675557572
1274	20-24	-0.05778387626704529
1274	25-29	-0.0995533326670639
1274	30-34	-0.12764675702891282
1274	35-39	-0.12191554680168082
1274	40-44	-0.023752896043149008
1274	45-49	0.015183394737817935
1274	50-54	-0.004590036701763722
1274	55-59	-0.06533735966999643
1274	60-64	0.0061183587342767964
1274	65-69	0.04811652669371114
1274	70-74	0.016915136797649666
1274	75-79	-0.02919458206667258
1274	80-84	-0.007909878627842204
1274	85-89	0.028887092869034348
1274	90-94	-0.08897753457294755
1274	95-99	0.08322338166555454
1274	100-104	0.020706338025675564
1274	105-109	0.16461912794791544
1274	110-114	0.10757764488582922
1274	115-119	-0.0025929667730508754
1274	120-124	0.1047367104098953
1274	125-129	0.17423561722981873
1274	130-134	0.22795904279768564
1274	135-139	0.24363452489635762
1274	140-144	0.1505599292040074
1274	145-149	0.16097255918197817
1274	150	0.3426662885432137
1275	1	-0.034656658564635734
1275	2	-0.03807222920333686
1275	3	-0.17482689485290592
1275	4	-0.18066096595759262
1275	5	-0.09284976252613575
1275	6	-0.17772302724230116
1275	7	-0.061923955332424896
1275	8	-0.09919052524249139
1275	9	-0.11407566342240472
1275	10-14	-0.11238623775118128
1275	15-19	-0.10909202160954123
1275	20-24	-0.06267058206469045
1275	25-29	-0.055072118599852615
1275	30-34	-0.15814099006522753
1275	35-39	-0.157480800058579
1275	40-44	-0.10203334361278138
1275	45-49	-0.09054641710528699
1275	50-54	-0.11073058281321835
1275	55-59	-0.10178868439120947
1275	60-64	-0.06040346160972376
1275	65-69	-0.1029072301901266
1275	70-74	-0.1420756264972951
1275	75-79	-0.057997924631777664
1275	80-84	-0.0324075977454541
1275	85-89	-0.15865995323261473
1275	90-94	-0.24972943284294047
1275	95-99	-0.06703683603736721
1275	100-104	-0.032374495785525426
1275	105-109	0.003430626718632368
1275	110-114	-0.04674725968037308
1275	115-119	0.039845583906021886
1275	120-124	-0.07600576917980817
1275	125-129	0.025005468784129903
1275	130-134	0.153113627145963
1275	135-139	0.22972914032146008
1275	140-144	0.15026415925097325
1275	145-149	0.15675726975364057
1275	150	0.19060620162854036
1276	1	-0.03231884442085686
1276	2	-0.15846965760778176
1276	3	-0.04624711694525274
1276	4	-0.07487487595174969
1276	5	-0.22961188993700432
1276	6	-0.12044658071980052
1276	7	-0.15543652108345185
1276	8	-0.05243424236698502
1276	9	0.005152857910154296
1276	10-14	-0.14371294727776984
1276	15-19	-0.03989272295378754
1276	20-24	-0.0757623412698365
1276	25-29	-0.12286872876934041
1276	30-34	-0.2462765832855709
1276	35-39	-0.13340131437769287
1276	40-44	-0.050367651035337246
1276	45-49	-0.015268801675723864
1276	50-54	-0.05906489023578132
1276	55-59	-0.1464409345373241
1276	60-64	-0.11744612671784438
1276	65-69	0.03946565116580558
1276	70-74	-0.021911979507230228
1276	75-79	-0.057997924631777664
1276	80-84	0.025920865141749516
1276	85-89	-0.026105891280543858
1276	90-94	-0.17608828731400905
1276	95-99	0.03465807921687514
1276	100-104	0.021862792350070492
1276	105-109	-0.002180127226431239
1276	110-114	-0.019628615612568012
1276	115-119	-0.005508010483225689
1276	120-124	0.14491766740698608
1276	125-129	0.11875181594952267
1276	130-134	0.10495465578417651
1276	135-139	0.22248191647575766
1276	140-144	0.28433780039650713
1276	145-149	0.2676865508757942
1276	150	0.27476751080446604
1277	1	-0.1628243262097513
1277	2	-0.17006034474144371
1277	3	-0.1402110087934858
1277	4	-0.15610462948711046
1277	5	-0.10449480143064704
1277	6	-0.12088965085181513
1277	7	-0.1353015979722869
1277	8	-0.12049229143424611
1277	9	-0.3263668004029725
1277	10-14	-0.11999562327001456
1277	15-19	-0.16251898676145515
1277	20-24	-0.07920824354191325
1277	25-29	-0.13392649334981144
1277	30-34	-0.1375349265403898
1277	35-39	-0.11897263920898382
1277	40-44	-0.039056015525190446
1277	45-49	-0.11760059584487692
1277	50-54	-0.05756237337038783
1277	55-59	-0.21389533494956936
1277	60-64	-0.0018863499178678467
1277	65-69	-0.0462919488801532
1277	70-74	-0.010865910877456031
1277	75-79	-0.11759952615143021
1277	80-84	-0.07547903695626701
1277	85-89	-0.08176623261653759
1277	90-94	-0.1822088471097345
1277	95-99	0.01824398201870281
1277	100-104	-0.06334310282187516
1277	105-109	0.11470741517568683
1277	110-114	0.04612973435022383
1277	115-119	0.06262186548121917
1277	120-124	0.1414641971668118
1277	125-129	0.2648771710850255
1277	130-134	0.18016622349220768
1277	135-139	0.30272810935780115
1277	140-144	0.1917606355018293
1277	145-149	0.1715670265157101
1277	150	0.23672161520595836
1278	1	-0.16635581532099053
1278	2	-0.02056063903220462
1278	3	0.06579252269563085
1278	4	-0.08429768422519146
1278	5	-0.09272317105984484
1278	6	0.008598283227051695
1278	7	-0.19415974982631923
1278	8	-0.1569843455837443
1278	9	-0.0874027038755969
1278	10-14	-0.13553417535947432
1278	15-19	-0.11755135874497569
1278	20-24	-0.07638305225292186
1278	25-29	-0.049406187287424075
1278	30-34	-0.13588689828847578
1278	35-39	-0.12250412832022306
1278	40-44	-0.05412370239982067
1278	45-49	-0.0820502721250378
1278	50-54	-0.1054729089795714
1278	55-59	-0.10959868986422805
1278	60-64	0.03378169010567689
1278	65-69	-0.06795174876243948
1278	70-74	-0.05489180846427644
1278	75-79	0.01212384053486204
1278	80-84	-0.07029951959312086
1278	85-89	-0.07046546746057203
1278	90-94	-0.19162615140637485
1278	95-99	0.04202267536773974
1278	100-104	0.11664512554774831
1278	105-109	0.028068215646555927
1278	110-114	-0.075824356291335
1278	115-119	0.0028219831975206944
1278	120-124	0.07059898233455897
1278	125-129	0.17870883677073124
1278	130-134	0.10576951954871561
1278	135-139	0.2636462965267299
1278	140-144	0.12018912284732863
1278	145-149	0.16827097001188207
1278	150	0.10311361049730294
1301	1	-0.03590404840486627
1301	2	-0.0043496421751498815
1301	3	0.02277396331796666
1301	4	-0.3913861571551607
1301	5	0.01638088756469358
1301	6	-0.10762610796877681
1301	7	0.09123898704906708
1301	8	-0.08083875366763493
1301	9	-0.04887037368381897
1301	10-14	-0.07334849205410165
1301	15-19	-0.16118291021159337
1301	20-24	-0.1260261788063346
1301	25-29	-0.14764789180271265
1301	30-34	-0.3016411062266684
1301	35-39	-0.15629689097079336
1301	40-44	-0.3078187738077389
1301	45-49	-0.5353781358119463
1301	50-54	-0.3494848876451542
1301	55-59	-0.12121518371594675
1301	60-64	-0.038350776057882285
1301	65-69	-0.32296555052692355
1301	70-74	-0.4053996217702647
1301	75-79	-0.5329517465516034
1301	80-84	-0.2777331328086774
1301	85-89	-0.6022137224370141
1301	90-94	-0.3937139196472472
1301	95-99	-0.30204480412196943
1301	100-104	-0.38763487278757225
1301	105-109	-0.6145501922316896
1301	110-114	-0.45867316777982836
1301	115-119	-0.3286871321221412
1301	120-124	-0.32572446401831456
1301	125-129	-0.4367108799057817
1301	130-134	-0.9094063712010367
1301	135-139	-0.5866351419623044
1301	140-144	-0.676608965714081
1301	145-149	-0.5525054679822929
1301	150	-2.269791775460739
1302	1	0.11676962555020509
1302	2	0.07511636356165496
1302	3	0.21632407125603947
1302	4	0.10940508454154241
1302	5	0.06918368009161213
1302	6	-0.012430729704703936
1302	7	0.044985127793573554
1302	8	0.031767802495437536
1302	9	0.19010392157760947
1302	10-14	0.014493550202310246
1302	15-19	-0.004165040327592351
1302	20-24	-0.054605744660499056
1302	25-29	-0.15439897864136043
1302	30-34	-0.07632495173502463
1302	35-39	-0.13365442798227178
1302	40-44	-0.13859700537816622
1302	45-49	-0.18803464777146672
1302	50-54	-0.26395020374348377
1302	55-59	-0.08129476764460009
1302	60-64	-0.3164986422673195
1302	65-69	-0.285373831242417
1302	70-74	-0.18212999137788444
1302	75-79	-0.25840825036882364
1302	80-84	-0.22843096622079884
1302	85-89	-0.1231232450282107
1302	90-94	-0.153523754909628
1302	95-99	-0.14114305882773692
1302	100-104	-0.295471657647397
1302	105-109	-0.12569583791054129
1302	110-114	-0.31012763812870503
1302	115-119	-0.3407537347033198
1302	120-124	-0.31745750619435853
1302	125-129	-0.29825913055795894
1302	130-134	-0.4079356689033986
1302	135-139	-0.08968144881667683
1302	140-144	-0.29211400393550235
1302	145-149	-0.6436900633189424
1302	150	-0.6806134489904494
1303	1	0.09294754208355016
1303	2	0.11105476478935827
1303	3	-0.023763855598375017
1303	4	-0.011424237551295846
1303	5	-0.025774962775301447
1303	6	-0.19010849735653323
1303	7	-0.042242087608478585
1303	8	-0.0933995590673149
1303	9	0.1829208223017531
1303	10-14	-0.1751337462690188
1303	15-19	-0.08499055882742113
1303	20-24	0.007850501873413407
1303	25-29	0.03583258937597833
1303	30-34	-0.027907572646590495
1303	35-39	-0.1028574017256787
1303	40-44	-0.0794429438973836
1303	45-49	-0.01482596308585471
1303	50-54	-0.06084833200092277
1303	55-59	-0.09923398372963277
1303	60-64	-0.23383740428108268
1303	65-69	-0.14806467895086683
